chromogram_0_0,chromogram_0_1,chromogram_0_10,chromogram_0_11,chromogram_0_12,chromogram_0_2,chromogram_0_3,chromogram_0_4,chromogram_0_5,chromogram_0_6,chromogram_0_7,chromogram_0_8,chromogram_0_9,chromogram_10_0,chromogram_10_1,chromogram_10_10,chromogram_10_11,chromogram_10_12,chromogram_10_2,chromogram_10_3,chromogram_10_4,chromogram_10_5,chromogram_10_6,chromogram_10_7,chromogram_10_8,chromogram_10_9,chromogram_11_0,chromogram_11_1,chromogram_11_10,chromogram_11_11,chromogram_11_12,chromogram_11_2,chromogram_11_3,chromogram_11_4,chromogram_11_5,chromogram_11_6,chromogram_11_7,chromogram_11_8,chromogram_11_9,chromogram_1_0,chromogram_1_1,chromogram_1_10,chromogram_1_11,chromogram_1_12,chromogram_1_2,chromogram_1_3,chromogram_1_4,chromogram_1_5,chromogram_1_6,chromogram_1_7,chromogram_1_8,chromogram_1_9,chromogram_2_0,chromogram_2_1,chromogram_2_10,chromogram_2_11,chromogram_2_12,chromogram_2_2,chromogram_2_3,chromogram_2_4,chromogram_2_5,chromogram_2_6,chromogram_2_7,chromogram_2_8,chromogram_2_9,chromogram_3_0,chromogram_3_1,chromogram_3_10,chromogram_3_11,chromogram_3_12,chromogram_3_2,chromogram_3_3,chromogram_3_4,chromogram_3_5,chromogram_3_6,chromogram_3_7,chromogram_3_8,chromogram_3_9,chromogram_4_0,chromogram_4_1,chromogram_4_10,chromogram_4_11,chromogram_4_12,chromogram_4_2,chromogram_4_3,chromogram_4_4,chromogram_4_5,chromogram_4_6,chromogram_4_7,chromogram_4_8,chromogram_4_9,chromogram_5_0,chromogram_5_1,chromogram_5_10,chromogram_5_11,chromogram_5_12,chromogram_5_2,chromogram_5_3,chromogram_5_4,chromogram_5_5,chromogram_5_6,chromogram_5_7,chromogram_5_8,chromogram_5_9,chromogram_6_0,chromogram_6_1,chromogram_6_10,chromogram_6_11,chromogram_6_12,chromogram_6_2,chromogram_6_3,chromogram_6_4,chromogram_6_5,chromogram_6_6,chromogram_6_7,chromogram_6_8,chromogram_6_9,chromogram_7_0,chromogram_7_1,chromogram_7_10,chromogram_7_11,chromogram_7_12,chromogram_7_2,chromogram_7_3,chromogram_7_4,chromogram_7_5,chromogram_7_6,chromogram_7_7,chromogram_7_8,chromogram_7_9,chromogram_8_0,chromogram_8_1,chromogram_8_10,chromogram_8_11,chromogram_8_12,chromogram_8_2,chromogram_8_3,chromogram_8_4,chromogram_8_5,chromogram_8_6,chromogram_8_7,chromogram_8_8,chromogram_8_9,chromogram_9_0,chromogram_9_1,chromogram_9_10,chromogram_9_11,chromogram_9_12,chromogram_9_2,chromogram_9_3,chromogram_9_4,chromogram_9_5,chromogram_9_6,chromogram_9_7,chromogram_9_8,chromogram_9_9,spec_centr_0,spec_centr_1,spec_centr_10,spec_centr_11,spec_centr_12,spec_centr_2,spec_centr_3,spec_centr_4,spec_centr_5,spec_centr_6,spec_centr_7,spec_centr_8,spec_centr_9,species
0.010521176,0.00728827,0.371576035,0.052693914,0.031969064,0.013368082,0.160692202,0.320839416,0.18623515,0.546062711,0.860866205,0.387259847,0.674001181,0.00571203,0.005350242,0.809504166,1,1,0.049486201,0.942734554,0.473987059,1,1,0.877211292,0.656114425,0.581113572,0.013430561,0.010752777,0.809342114,0.599364923,0.402883634,0.034934832,0.329910888,0.361222425,0.944589087,0.86840094,1,0.481716348,0.840675942,0.007030996,0.008440873,0.097197135,0.012723754,0.01922002,0.019843961,0.216402569,0.221862112,0.0666546,0.083297847,0.279690591,0.404388007,0.289002462,0.012685821,0.023090157,0.016703648,0.015768163,0.032433302,0.06327934,0.631977416,0.221028078,0.027030892,0.256077408,0.881103563,0.486651315,0.095462038,0.017258891,0.027821756,0.008468386,0.031838106,0.074713402,0.044239781,0.176622861,0.046199474,0.050186672,0.604972611,0.826532217,0.133602575,0.014292493,0.071648864,0.097125039,0.01826406,0.055205337,0.127150457,0.170055157,0.148541656,0.012960618,0.046446503,0.264222793,0.167820567,0.019204963,0.009470974,0.090951032,0.234519161,0.062039241,0.19375712,0.445431942,0.401518288,0.301019824,0.018567264,0.019153318,0.073227771,0.059938666,0.019756661,0.016838098,0.2013844,0.317959466,0.195084498,0.05312477,0.102146864,0.720279708,1,0.052324929,0.020285114,0.020761082,0.028324205,0.020753976,0.064521747,1,1,0.328852362,0.012115856,0.013751506,1,0.950296193,0.081822899,0.054257688,0.015408409,0.009805492,0.039826695,0.193455267,0.661184079,0.66579532,1,0.070388805,0.125009178,0.358401385,0.465280163,0.441042388,0.20515927,0.095279031,0.092310094,0.379107231,0.956067529,0.036845337,0.033741263,0.87188147,0.336011997,0.543941301,0.0322401,0.879636764,1,0.439003165,0.344802712,0.520051823,1,1,1845.997644,1827.950414,2556.581076,2900.08605,2951.155156,1907.312844,2007.18305,2128.709577,2279.254948,2335.990198,2333.521159,2308.978751,2358.015289,flammea
0.004177047,0.005598587,0.369816234,0.05152218,0.028866874,0.013500124,0.165160861,0.322127384,0.183936618,0.553708599,0.859488195,0.387511358,0.675866123,0.006170223,0.005589682,0.829094248,1,1,0.051161536,0.957121683,0.47388955,1,1,0.880907351,0.652974534,0.581946502,0.008572,0.009474742,0.823172379,0.601704097,0.404794487,0.03566044,0.335028069,0.365326912,0.940478296,0.872247941,1,0.481319579,0.843460283,0.004550686,0.007858986,0.09635443,0.012438077,0.018804273,0.020025918,0.221166393,0.221752555,0.065280291,0.084462819,0.282843949,0.40364427,0.287781768,0.0079174,0.021880415,0.016726557,0.013466757,0.027466967,0.064201173,0.641496552,0.218794443,0.026841278,0.260792209,0.886432068,0.481557119,0.093910491,0.011020637,0.026186941,0.00858857,0.037321233,0.090855284,0.044475422,0.178624214,0.045686704,0.051653903,0.612446001,0.824366189,0.131021672,0.014082781,0.039856257,0.088899429,0.018541214,0.062418225,0.148602636,0.170229849,0.148082476,0.012848697,0.047505299,0.266127291,0.166110805,0.01906327,0.009420854,0.109424373,0.240399525,0.062847283,0.197382281,0.465414075,0.401252027,0.299904121,0.018317461,0.019402127,0.073730647,0.059687095,0.019611585,0.016983658,0.189012392,0.31617485,0.196681823,0.056136597,0.112153183,0.723314799,1,0.051225571,0.020131464,0.020890112,0.028399757,0.020748153,0.065403507,1,1,0.329892597,0.01545413,0.023114525,1,0.947919022,0.081337372,0.053542658,0.015348252,0.009828266,0.040366915,0.195431936,0.650827424,0.66187876,1,0.057414267,0.09464732,0.356266257,0.470788552,0.442178362,0.201684278,0.095535056,0.093271838,0.382111024,0.961544183,0.033477012,0.03266389,0.876053112,0.345413818,0.574226229,0.032648058,0.900892687,1,0.433569135,0.345769362,0.526500974,1,1,1847.063835,1821.330063,2559.942453,2864.791933,2894.419542,1908.096934,2007.846598,2130.13183,2280.444776,2336.116888,2333.389931,2308.947367,2358.645029,flammea
0.005005601,0.005801027,0.368962494,0.048722815,0.022232582,0.013566803,0.167444666,0.322772418,0.182819885,0.557551433,0.858793129,0.387665511,0.676782203,0.009649703,0.006578515,0.839244754,1,1,0.052017072,0.964392585,0.473880189,1,1,0.882792495,0.651425157,0.582361598,0.014405385,0.011131596,0.830369019,0.598619857,0.398745508,0.03602884,0.337625078,0.367421527,0.938433595,0.874196473,1,0.481158249,0.844830667,0.006081202,0.008346456,0.095937735,0.009249003,0.010767206,0.020118399,0.223589299,0.221697468,0.064607732,0.085049956,0.284439351,0.403273402,0.287169811,0.010369952,0.022671974,0.016740647,0.006960862,0.010769083,0.064671603,0.646305065,0.217684162,0.026757534,0.263174065,0.889102857,0.479028664,0.093142541,0.016520335,0.027830664,0.008650078,0.020910352,0.048893792,0.044595526,0.179634288,0.045432499,0.052401635,0.616194746,0.823272721,0.129752008,0.013979628,0.04633907,0.091168273,0.018682358,0.150455177,0.376940151,0.170312733,0.147855043,0.012793905,0.048039992,0.267074765,0.165257984,0.018994382,0.00939625,0.088584639,0.235915452,0.06325905,0.169491674,0.395070481,0.40110802,0.299350765,0.018195147,0.019528007,0.073981289,0.059562407,0.019539991,0.017058036,0.193204807,0.318755822,0.197486331,0.051242681,0.099851059,0.724823877,1,0.050689648,0.020055908,0.020955179,0.028438103,0.02074656,0.065848553,1,1,0.330412477,0.01055068,0.010623226,1,0.94674101,0.081106637,0.053188905,0.015318874,0.009840755,0.040639739,0.19642371,0.659763552,0.663173154,1,0.07589023,0.143413614,0.355213871,0.473613294,0.442747642,0.199976493,0.095663553,0.093769588,0.383621164,0.964277869,0.038505872,0.033959846,0.878206416,0.349130974,0.586319722,0.032860374,0.911702878,1,0.430910881,0.346252848,0.529782039,1,1,1858.470939,1819.12633,2561.627064,2868.459549,2882.287511,1908.489236,2008.178655,2130.842378,2281.036647,2336.180511,2333.323333,2308.934621,2358.958298,flammea
0.262588207,0.498888416,0.51500443,0.331683841,0.062149048,0.336097284,0.246781713,0.333601329,0.495795101,1,0.550577219,0.453054015,0.300718745,0.637482333,1,1,0.775377739,0.186383657,0.542774077,0.485027809,1,1,0.971307177,0.603519371,1,1,1,0.869852371,0.575827994,0.468012685,0.130749027,0.364322645,0.497573123,0.974222684,0.623140636,0.521364509,0.408227026,0.779338225,0.580725063,0.032019447,0.096901124,0.136248959,0.085431057,0.031577559,0.09099055,0.098923923,0.203285936,0.327501724,0.688747446,0.326847747,0.251762905,0.106995968,0.025099238,0.040815017,0.018192188,0.029594213,0.134388153,0.050535004,0.071769984,0.090986927,0.107101682,0.147215227,0.093318807,0.259934258,0.073196711,0.006967731,0.017345135,0.011353053,0.066699892,0.398107829,0.020420618,0.095862196,0.057340412,0.030705422,0.035922519,0.088406957,0.246428488,0.05437157,0.003415241,0.00803141,0.01622138,0.106309945,0.352151285,0.014933163,0.132906438,0.053205927,0.015599052,0.032340825,0.169845755,0.197194949,0.028151326,0.00415546,0.010844225,0.039373839,0.127838054,0.413944876,0.020529487,0.223117654,0.061818669,0.024007274,0.04745765,0.261733028,0.164868736,0.020778462,0.020739822,0.081591192,0.083466773,0.276063149,0.802725696,0.090018157,0.56043709,0.082238267,0.072787814,0.138378875,0.366334437,0.114714477,0.032574014,0.055678419,0.199681006,0.266562171,0.655329708,1,0.202624358,0.630687887,0.058802287,0.101643129,0.397959459,0.797367787,0.112916656,0.087123749,0.07491541,0.312767259,0.46378908,0.978174773,0.842790028,0.56767822,1,0.10417113,0.229781233,0.777845655,1,0.140191419,0.130443443,0.221043231,0.978262155,0.908211007,1,0.47053743,1,0.759038172,0.385948922,0.725844414,0.914915809,0.592322644,0.484826117,0.530186992,2461.791035,2378.294431,2215.47583,2262.205366,2470.61428,2305.517611,2400.842713,2370.594351,2256.04816,2258.134439,2337.707801,2462.827742,2329.761669,flammea
0.368835836,0.544888052,0.529367395,0.383528,0.065502091,0.376576234,0.304512163,0.334038174,0.482660374,0.861304319,0.517294767,0.523259537,0.346954223,0.603221854,1,1,0.872447022,0.213361212,0.658135994,0.51613281,0.799012365,1,1,0.614389426,1,1,1,0.792221512,0.57346895,0.514267794,0.146573452,0.349823482,0.544259306,1,0.694126857,0.505824052,0.400370089,0.873116932,0.664079071,0.085509043,0.136331443,0.178549763,0.121648107,0.031507319,0.112941694,0.119353798,0.215393943,0.381481794,0.777725603,0.382462668,0.275572545,0.126884321,0.027361719,0.041405023,0.022997197,0.031072134,0.108787402,0.055824577,0.076054551,0.092246286,0.130892376,0.187252979,0.106836476,0.266807866,0.076044399,0.012386204,0.020903093,0.010766251,0.06331131,0.378640615,0.023690208,0.086125971,0.054416069,0.038193762,0.039178863,0.077658081,0.256951814,0.058437986,0.007247277,0.009160522,0.0140105,0.106299066,0.37659443,0.015377151,0.139459206,0.049870952,0.016606254,0.030153591,0.15066305,0.217398107,0.03324442,0.006135997,0.009088785,0.03140133,0.128063513,0.38555597,0.018419266,0.205090907,0.052901965,0.019128833,0.039088148,0.24632878,0.174301219,0.019139842,0.017893801,0.057092541,0.071004188,0.237409002,0.711746529,0.074548482,0.544093802,0.075268089,0.065895798,0.111059671,0.320085661,0.123324792,0.031565394,0.056531724,0.176032612,0.208179298,0.604811068,1,0.184867288,0.660784916,0.056214095,0.092210742,0.30110771,0.665452403,0.111298592,0.074495432,0.08082434,0.255379434,0.417081189,0.972397808,0.849217221,0.483751442,1,0.080530354,0.193945396,0.718798892,1,0.13047182,0.120936123,0.207785714,0.831502617,0.759769311,1,0.534359039,1,0.886309179,0.285138646,0.626150106,0.821239722,0.603686941,0.40612059,0.431459965,2411.892872,2365.847733,2215.382507,2440.340468,3082.318081,2305.424856,2401.53288,2369.983294,2255.882573,2258.186311,2338.480718,2462.712654,2329.038388,flammea
0.057078917,0.171081984,0.259195951,0.184521631,0.047000598,0.167129873,0.144626885,0.230612383,0.452739542,0.865132067,0.46944653,0.312011455,0.175538338,1,0.810378758,0.634105093,0.569415802,0.159520212,0.384182904,0.539496947,1,0.823600035,0.567527404,0.441812536,1,0.863347464,0.454424897,0.600868824,0.530560958,0.41826503,0.1020997,0.450861577,0.369192267,0.395413156,0.491480257,0.694018544,0.486484095,0.623096173,0.442866367,0.038345873,0.048369172,0.037011525,0.036384997,0.064840438,0.068063887,0.077987815,0.099623308,0.178368949,0.275876559,0.150059507,0.272959403,0.087116647,0.01039947,0.023301686,0.011160519,0.056618542,0.345452904,0.033196555,0.073827154,0.055874659,0.053479429,0.049647526,0.073307317,0.268062654,0.068446468,0.003101956,0.00845101,0.012032015,0.094440478,0.37271508,0.017265817,0.132139644,0.047233476,0.019086342,0.028267676,0.134563744,0.240425614,0.043478345,0.004661919,0.007467278,0.023658004,0.130147642,0.399594921,0.018037069,0.169679881,0.044896688,0.015954444,0.033009326,0.239796214,0.186313413,0.019980774,0.010986248,0.033263393,0.06094846,0.203049634,0.635993283,0.057453109,0.445504435,0.067623236,0.055434051,0.084502459,0.309493658,0.143470211,0.031749205,0.039734662,0.140884964,0.149774502,0.530138713,1,0.172270269,0.655878179,0.058448709,0.085100964,0.214923042,0.575172393,0.113272479,0.059878684,0.063224683,0.202416777,0.38630055,0.955618376,0.888088985,0.397525541,0.870255293,0.061340382,0.156489124,0.607073085,1,0.122711654,0.12467099,0.132762636,0.616495344,0.620501329,1,0.637305223,1,1,0.192843857,0.500691005,0.724144943,0.682937546,0.29443886,0.334658506,0.410860399,1,1,0.938245012,0.240127182,0.879555121,0.527319127,0.60592239,1,1,0.639946798,0.917905976,1,2445.059906,2372.378771,2215.28987,2368.264218,2860.018225,2305.334493,2402.221879,2369.373995,2255.718701,2258.237117,2339.257719,2462.594961,2328.31522,flammea
0.154831424,0.200751891,0.167786238,0.512265795,0.764928519,0.122245927,0.20278784,0.219939997,0.486702268,0.917789001,0.697291252,0.587724879,0.282630957,0.182191404,0.035064534,0.119828166,0.287823834,0.392643134,0.003911117,0.002890013,0.003730966,0.006178106,0.00671089,0.005064007,0.007295337,0.031498395,0.313124762,0.095049101,0.738381865,1,0.671484774,0.010337831,0.006032018,0.006925535,0.016785161,0.044807089,0.071954217,0.174908744,0.333773203,0.10611049,0.143780291,0.276886454,0.461004566,0.504802933,0.19697917,0.298831393,0.359170519,0.454001661,0.566777037,0.309186322,0.152841673,0.166771599,0.253477218,0.1308786,0.227376624,0.437649923,0.819547414,0.069037263,0.203489299,0.312020948,0.494442472,0.718501743,0.717411859,0.505724018,0.228200543,0.28774564,0.247996253,1,0.949298384,0.730661161,0.198302287,0.349334936,0.387430696,0.503335829,1,1,0.631876131,0.702395658,0.562818975,0.305061841,0.632920659,0.779896642,1,0.326933763,1,1,1,0.818024194,0.528681838,1,1,1,1,0.096768559,0.54712391,0.74236396,1,0.995331033,0.406763207,0.419334615,0.609062255,0.63579205,0.429720074,0.115790408,0.240574937,0.241223852,0.053086276,0.3425411,0.457418964,0.153132359,0.071649282,0.010073025,0.008404996,0.025687831,0.035157045,0.035769994,0.029528938,0.211253392,0.187594076,0.028833321,0.196121343,0.30753671,0.049131088,0.017642016,0.006372258,0.005164196,0.006025526,0.009850483,0.021981432,0.019135737,0.130033643,0.066542979,0.024365588,0.238408729,0.371326117,0.027353448,0.01592782,0.004812541,0.003462671,0.004278452,0.004094352,0.007199497,0.007800353,0.11936734,0.037235411,0.014850239,0.176515844,0.443854292,0.008868448,0.006280774,0.004114815,0.002691687,0.00363418,0.003345533,0.003674408,0.004649775,2925.641718,2950.071778,2695.629433,2859.718095,2861.846502,2855.711619,2718.571122,2623.805137,2551.955483,2563.931746,2568.112173,2556.297448,2549.453085,palustris
0.205162395,0.217680332,0.131874107,0.481830618,0.685665525,0.15353707,0.218916935,0.254597588,0.525146279,1,0.818464589,0.564831104,0.282808358,0.20423114,0.034196875,0.15216679,0.33600838,0.373334045,0.003826541,0.002387907,0.003483955,0.005975003,0.007406247,0.007044363,0.009200594,0.04707342,0.451458876,0.110449242,0.691761325,1,0.647755802,0.013287304,0.007658916,0.009238107,0.023137457,0.061904459,0.107121208,0.219765489,0.404489764,0.174592054,0.137572577,0.273413695,0.465353373,0.50676487,0.186645511,0.239753846,0.317785592,0.371681957,0.44877265,0.279668592,0.144089574,0.204893796,0.384633882,0.155005642,0.210239678,0.440358846,0.783884441,0.086658524,0.213347256,0.342058819,0.536023146,0.86891225,0.974850601,0.551845013,0.244523598,0.428736382,0.253385513,1,0.978468106,0.713457641,0.201805323,0.306459415,0.351534144,0.430382764,0.908953031,1,0.631547532,0.914749057,0.759092646,0.366743287,0.486679654,0.760221249,1,0.42386066,1,1,1,0.891376632,0.682725624,1,1,1,1,0.083880987,0.532745586,0.700208954,1,0.785256897,0.296372845,0.30100066,0.521174091,0.637889008,0.363908224,0.105868957,0.39513773,0.221883649,0.047865944,0.328373401,0.435525942,0.122336325,0.049232832,0.007933025,0.006329591,0.01913032,0.028995771,0.029476603,0.031822186,0.321597293,0.194274465,0.026423325,0.192119812,0.261802286,0.051622189,0.016519812,0.00620255,0.00504704,0.006048937,0.010813701,0.020753993,0.019474369,0.171773931,0.061924533,0.021843819,0.233941026,0.351693148,0.025232986,0.01303288,0.004297986,0.002940024,0.004036835,0.004311679,0.006653997,0.008376326,0.173002399,0.038639982,0.014470434,0.17302691,0.416287601,0.008817362,0.005536344,0.004127593,0.00286655,0.003824861,0.003720335,0.003514369,0.005605731,2921.0491,2944.416979,2696.177817,2866.424294,2910.477801,2855.438285,2718.374698,2623.577481,2551.926449,2563.959427,2568.085186,2556.252245,2549.458772,palustris
0.277034693,0.192700887,0.299677226,0.603284439,0.769409817,0.081687846,0.112199965,0.166172083,0.41040499,0.63509439,0.537363539,0.61731736,0.295086778,0.175705998,0.031293767,0.085713689,0.244864936,0.425508658,0.00453097,0.00293841,0.004546282,0.006987331,0.005250424,0.003326171,0.005484311,0.017538843,0.381343547,0.082147188,0.862085767,1,0.604927774,0.007201642,0.003007478,0.00491702,0.010816573,0.023805069,0.040125224,0.115304085,0.249662882,0.191728724,0.176649417,0.285034713,0.484333876,0.583422401,0.211957086,0.285531271,0.450790179,0.651444994,0.708648498,0.392901866,0.203603565,0.125648009,0.29642316,0.108737803,0.299285397,0.462711569,0.793984305,0.053580664,0.128559503,0.268811254,0.421274293,0.426531087,0.415123088,0.414968176,0.213269962,0.494832598,0.271800923,0.991707653,0.911438148,0.764396789,0.196729798,0.307477209,0.47998099,0.682093089,1,1,0.653736738,0.442123473,0.789861042,0.260563862,1,0.887278134,1,0.219041438,0.674370891,1,1,0.612590016,0.37131678,1,1,1,1,0.138763532,0.602769404,0.835934277,1,1,0.710737946,0.75200377,0.685293867,0.636941399,0.566641507,0.150232485,0.384462032,0.358242566,0.069140953,0.38476761,0.48270596,0.245691836,0.1001837,0.019432629,0.017954333,0.040800576,0.054596175,0.05641042,0.029277649,0.325076606,0.196654807,0.037669904,0.201938097,0.273098173,0.047199958,0.014599099,0.006965864,0.005556861,0.005301501,0.009031473,0.024068901,0.019559289,0.222737856,0.088530222,0.031676641,0.251843114,0.360858329,0.031940245,0.014822352,0.006032084,0.00477995,0.004292131,0.004412188,0.008958956,0.007473188,0.183029294,0.041761868,0.018090395,0.190090617,0.4305663,0.009323072,0.005536109,0.004407709,0.00269467,0.003135268,0.003083446,0.004304971,0.004048198,2966.288665,2942.014158,2696.726259,2864.655422,2889.644025,2855.164325,2718.178615,2623.349664,2551.897674,2563.987093,2568.05821,2556.20718,2549.464557,palustris
0.171391634,0.21610085,0.132872985,0.493427596,0.721255487,0.153724934,0.218298395,0.256368835,0.529601219,1,0.818369435,0.560250401,0.280527731,0.167224006,0.032200095,0.153896887,0.339132769,0.381224679,0.003766767,0.002380254,0.003513634,0.005993511,0.007394182,0.00705861,0.009300134,0.048208798,0.393013891,0.107580845,0.696695841,1,0.640355374,0.013009008,0.007649735,0.009302847,0.023416758,0.062248635,0.10843473,0.220680247,0.409329006,0.169857427,0.139867413,0.274454954,0.469607563,0.515545623,0.187361336,0.238939293,0.319623393,0.371313188,0.447961717,0.278058287,0.143417109,0.207186613,0.324972171,0.151817115,0.210812475,0.447059649,0.807419471,0.087119671,0.214191393,0.3441865,0.538527927,0.869903727,0.977769606,0.544026988,0.244429209,0.377809654,0.252179987,1,0.983268993,0.74469934,0.202394027,0.305909853,0.352685812,0.431914801,0.913473107,1,0.628619476,0.924155524,1,0.39208099,0.484304557,0.767006081,1,0.428028055,1,1,1,0.88408318,0.687786332,1,1,0.825003671,1,0.085789398,0.536281631,0.679041613,1,0.774026177,0.294853328,0.301923071,0.522934313,0.639764199,0.358637163,0.104606327,0.210775741,0.209710104,0.048993551,0.32705216,0.401893314,0.121508545,0.048087535,0.007820765,0.006373072,0.019276113,0.029172515,0.029379527,0.031973838,0.235843002,0.188224322,0.027103273,0.199998681,0.294260813,0.050813983,0.016258819,0.006159257,0.005047698,0.00604065,0.010991443,0.020739835,0.019482151,0.179735228,0.063598847,0.022637172,0.239196505,0.362854268,0.025044568,0.01282583,0.004254678,0.002942828,0.004033176,0.004344228,0.006665951,0.008410362,0.161011344,0.038574735,0.014861294,0.177253936,0.428484093,0.008726728,0.005492638,0.004119015,0.002852688,0.003836095,0.003721794,0.003515816,0.005668902,2943.111272,2943.800195,2699.469657,2868.512012,2900.298274,2853.785096,2717.203388,2622.208308,2551.757038,2564.125181,2567.923183,2555.984321,2549.495094,palustris
0.189048069,0.183852761,0.302643202,0.614445202,0.823986396,0.081339577,0.113128551,0.16735146,0.414886812,0.632984148,0.538516468,0.611334069,0.292996847,0.149361612,0.031435218,0.087248735,0.247764195,0.439552495,0.004469459,0.002952642,0.004574723,0.007001699,0.005200756,0.003325095,0.005515231,0.017864342,0.25119626,0.07464395,0.872791808,1,0.616976233,0.007011506,0.003034592,0.004947444,0.010939023,0.023904889,0.040549042,0.11578701,0.253054239,0.104457888,0.16888809,0.288246478,0.485800892,0.585541325,0.21243391,0.287444846,0.453313403,0.653532809,0.704853237,0.390091681,0.200640129,0.12619103,0.217283632,0.103909345,0.300979781,0.468789457,0.830533941,0.053707723,0.130467143,0.270364258,0.423094533,0.424204177,0.416981226,0.4094491,0.213205053,0.302213763,0.256061366,0.99917252,0.911748411,0.78775564,0.197006201,0.310199994,0.482021626,0.685336618,1,1,0.642989935,0.445484489,0.434840484,0.235996933,1,0.887567341,1,0.221043407,0.683498252,1,1,0.603993667,0.374552247,1,1,1,1,0.14170812,0.607901983,0.838619608,1,1,0.708995753,0.753255047,0.681631643,0.6389231,0.557774703,0.148061247,0.285252231,0.348742248,0.071181244,0.394544038,0.52325425,0.2439201,0.098774852,0.019155262,0.018111615,0.040949137,0.054839692,0.055714613,0.029222817,0.226228139,0.18725726,0.03868668,0.210732254,0.318007746,0.046364609,0.014505793,0.006923923,0.005548297,0.005289,0.009168142,0.023999454,0.019526751,0.131560261,0.081895908,0.032939994,0.255525326,0.369832336,0.031594131,0.014732186,0.005968599,0.004792723,0.004259073,0.004456544,0.008921934,0.007476219,0.174000302,0.043515934,0.018770398,0.193206367,0.444123972,0.009213455,0.00553891,0.004388103,0.002680799,0.00313859,0.003087813,0.004288325,0.004062856,2911.473173,2936.410074,2700.01861,2868.818577,2917.360397,2853.507265,2717.009303,2621.979694,2551.729614,2564.152759,2567.896184,2555.940215,2549.501632,palustris
0.207649108,0.20278588,0.169192708,0.531209454,0.786133362,0.122161278,0.201641658,0.222236921,0.493660512,0.911469496,0.697808007,0.579952985,0.279163557,0.263769541,0.036828282,0.121816175,0.295765562,0.399446058,0.003825044,0.002867502,0.0037744,0.006203784,0.00662953,0.005073151,0.007392466,0.032550411,0.330325578,0.088354032,0.7455323,1,0.609985824,0.009978164,0.006010363,0.006994197,0.017091523,0.044919043,0.073252746,0.175967401,0.339980101,0.128407026,0.146960483,0.278457056,0.469501337,0.495912768,0.197952497,0.296682746,0.362200055,0.45446955,0.561333242,0.306012385,0.150859964,0.16913717,0.344469624,0.131966809,0.22766818,0.448605654,0.814508742,0.069488357,0.204477434,0.314861106,0.497952989,0.713557445,0.721287782,0.49491602,0.227967009,0.400974276,0.252447934,1,0.955654437,0.719179515,0.198979732,0.347766928,0.389598513,0.506415602,1,1,0.622873864,0.712378635,0.659269949,0.302457826,0.627125679,0.798782853,1,0.331801369,1,1,1,0.801051608,0.535065323,1,1,1,1,0.099691944,0.568230896,0.75931985,1,0.974347237,0.404278456,0.420915472,0.606356883,0.6386638,0.419837749,0.113489046,0.414545063,0.252598353,0.054944208,0.355405532,0.46665131,0.151560944,0.068972522,0.009845852,0.008511019,0.025810242,0.035443989,0.035392429,0.029644422,0.32278047,0.191200681,0.029856038,0.195910814,0.266680895,0.047901593,0.017191014,0.006311014,0.005160733,0.005979629,0.010089061,0.021927509,0.019115142,0.195995225,0.06892761,0.025653979,0.244726344,0.357067051,0.027003368,0.015517505,0.004736812,0.00347184,0.004233503,0.004146285,0.007195721,0.007832083,0.274315852,0.046027746,0.015487186,0.181961205,0.434440981,0.008723189,0.006188746,0.004095905,0.002671158,0.003629374,0.003349847,0.003665213,0.004708546,2881.110032,2928.341407,2700.567642,2865.951062,2898.057688,2853.228795,2716.815507,2621.751015,2551.702437,2564.18032,2567.869209,2555.896285,2549.508294,palustris
