post,tags
simple pagination with angularjs  i d like to implement pagination with angularjs but i have some problems.    i don t know how to update the <code>$scope.agreements</code> object when clicking on a new page...    <div class= snippet  data-lang= js  data-hide= false > <div class= snippet-code > <pre class= snippet-code-js lang-js prettyprint-override ><code>var app = angular.module( gestiawebapp   []);  app.controller( agreementscontroller   function($scope  $http) {      var nbpages  limit;    $http.get( /api/agreement ).success(function(data  status  headers  config) {          limit = data.limit;     nbpages = math.ceil(data.agreements.length/data.limit);          $scope.agreements = data.agreements.slice(0  limit);   });    $scope.getpages = function() {    var pages = [];    for (var i = 1; i &lt;= nbpages; i++) {     pages.push(i);    }    return pages;   };    $scope.gotopage = function(page){     // simple test to change the agreements  but it seem s not working    $scope.agreements = $scope.agreements.slice(page*limit  (page*limit)+limit);   }; });</code></pre> <pre class= snippet-code-html lang-html prettyprint-override ><code>&lt;!-- loop --&gt; &lt;tr ng-repeat= agreement in agreements | filter:search &gt;   &lt;td&gt;{{agreement.number}}&lt;/td&gt;   &lt;td&gt;{{agreement.reference}}&lt;/td&gt;   &lt;td&gt;     {{agreement.billbook.capital}} €   &lt;/td&gt; &lt;/tr&gt; &lt;!-- end loop --&gt;  &lt;!-- paginaiton --&gt; &lt;ul&gt;   &lt;li ng-repeat= i in getpages() track by $index  ng-click= gotopage($index+1) &gt;{{$index+1}&lt;/li&gt; &lt;/ul&gt; &lt;!-- end pagination --&gt;</code></pre> </div> </div>,angularjs
parsing a complex  multiline csv file in c#  i have searched the site  and found multiple examples for how to accomplish c# parsing using a variety of methods...but have found none that can help me in this specific scenario.  i have a complex csv file that needs parsing.  here is a sampling of some of the header data...   <pre><code>report title new query                                         report description                                          generated 12/20/2019 7:33 am et                                                                                   client name client a                                                                                   time frame last completed period                                          calendar year                                                                                   received date custom                                          01/01/2015 - 12/31/2015                                                                                   service date custom                                          01/01/2015 - 12/31/2015                                                                                                                             adjustments choice(s)                                          phone calibration                                                                                   view n/a                                                                                   service line service line example a                                                                                   site general 1                                          general 2                                          general 3                                          general 4                                          general 5                                          general 7                                                                                   filter choice(s)                                         client id  00001                                            00002                                            00003                                            00004                                            00005                                            00006                                                                                    </code></pre>   there is nothing i can do about the formatting of the csv file  as it is part of a legacy system.  the 40 commas placed at the end of each row  as well as those used as row separators  are placed by the system.      here is where i am with my code so far...   <pre><code>using system; using system.collections.generic; using system.io; using system.linq; using microsoft.visualbasic.fileio; using system.text.regularexpressions;   namespace consoleui {     class program     {         static void main(string[] args)         {             var sourcepath = @ l:\sourcedata.csv ;             var delimiter =                                           ;             var temppath = path.gettempfilename();             var linenumber = 0;              var splitexpression = new regex(@ (  + delimiter + @ )( )( =( :[^  ]|  [^  ]*  )*$) );              using (var writer = new streamwriter(temppath))             using (var reader = new streamreader(sourcepath))              {                 string line = null;                  while ((line = reader.readline()) != null)                 {                     linenumber++;                      var rows = splitexpression.split(line).where(s =&gt; s != delimiter).toarray();                      // this is where i need to place the parsed data into objects                      writer.writeline(string.join(delimiter  rows));                 }              }         }     } } </code></pre>   ultimately  i need to move each parsed piece of data into its own defined object.  i have that class already built.    any help that can be provided would be considered a holiday miracle at this point!  thanks for your time.,c#
assigning pages based on roleid on front end in asp.net  on my master page  i have:   <pre><code>if (userrole == 1) { } else {                       } </code></pre>   where 1 is for admin  so he can see user management page. but if it is 0  that is not admin then user management page will not be shown to him. how can i do this on front end,asp.net
displaying user html - alternatives to using iframe  i have a html editor that allows users to edit their page. i am using an iframe to preview the edits.    i am looking for a solution to displaying html/css without rendering it in an iframe. i know using an iframe prevents html/css from conflicting with the parent site. just wondered if there were other ways of displaying user html/css content without having to worry about the possible altering of the parent/main website when previewed.     if div s are an option  how would i secure the display of it,html
trying to create a jquery plugin for a custom check-box  i am trying to create my own styled checkbox jquery plugin. what i want to do is hide the check-box which is working and append a span after the check-box but the span is not adding after the check-box. why is this    <h2>setup</h2>  <pre><code>var checkbox1 = $( &lt;input type= checkbox /&gt; ); $(checkbox1).gencheckbox(); $(divbgcontainer).append(checkbox1); </code></pre>  <h2>plugin</h2>  <pre><code>(function($) {      $.fn.gencheckbox = function(settings) {          var def = {              height: 15              width: 15          };           $(this).css( display    none );           var span = $( &lt;span/&gt; );         $(span).insertafter(this);      }  })(jquery); </code></pre>,jquery
lambda function produce this 3 with one parameter  <pre><code>&gt;&gt;&gt; b = lambda x  y = 2: x + y &gt;&gt;&gt; b( 1 )  3 </code></pre>   i can t figure out how this function produces 3,python
how to manipulate dom element when a factory is updated  i am trying to update a directive:    <pre><code>&lt;video class= me  ng-if= user.currentroom.users[0].isplaying  ng-src= {{user.currentroom.users[0].videosrc}}  autoplay&gt;&lt;/video&gt; &lt;video class= other  ng-if= user.currentroom.users[1].isplaying  ng-src= {{user.currentroom.users[1].videosrc}}  autoplay&gt;&lt;/video&gt; </code></pre>   i would like to call the <code>pause</code> méthod of the video element when the user s attribute `isplaying`` becomes false.    i tried to watch it this way:   <pre><code>function link(scope  element  attrs) {     scope.$watch(user.currentroom  function(room) {         console.log( catch the event );     }) } </code></pre>   but it s not fired.    here is the factory:   <pre><code>angular.module( myapp ).factory( user   function() {   return {     rooms: []      currentroom: {}   } }); </code></pre>   how would you do that   manipulate a dom element inside of a directive when a factory changes.,angularjs
difference between  function pointer  and  pointer to a function  in c language  what is the main difference between  function pointer  and  pointer to a function  in c language     explain with an example.,c
why is my code not working as expected   i m writing a code to input few strings and compare the lengths  of the strings and then print the shorter string to console output. but the code isn t working as expected  and upon giving any set of inputs  the output i get is a blank screen (no string gets displayed). can anyone tell me what i m doing wrong     the <code>input</code> array has strings supplied by the user and these strings are also present in <code>a</code>  so that the line (<code>string[i] == a[j]</code>) will execute to true for a specific value in <code>a</code>.    <pre><code>#include &lt;iostream&gt; #include &lt;string.h&gt; using namespace std;  int main() {     long n  m;     cin &gt;&gt; n &gt;&gt; m;     char a[m][10]  b[m][10]; // will print the shorter out of these two     for (long i = 0; i &lt; m; i++) cin &gt;&gt; a[i] &gt;&gt; b[i];     char input[n][10];     for (long i = 0; i &lt; n; i++) cin &gt;&gt; input[i];     for (long i = 0; i &lt; n; i++)     {         for (long j = 0; j &lt; m; j++)         {             if (input[i] == a[j]) // checks which set of a b does this input correspond to             {                 if (strlen(a[j]) &gt; strlen(b[j])) cout &lt;&lt; b[j];                 else cout &lt;&lt; a[j];                 if (i &lt; n - 1) cout &lt;&lt;    ;             }         }     } } </code></pre>   i think that something is wrong with the code (<code>input[i] == a[j]</code>) but i m not sure what.,c++
program that does not return anything  i am working on a program in c that can return loan payment. yearint is year interest loanamt is total amount of loan monthlypay is monthly payment numberpay is number of monthly payment    for some reasons  when i run the program  there is nothing shows up  even i type in a negative number.    is there anyway to fix it    <pre><code>#include &lt;stdio.h&gt; int main(void) { float yearint = -1; int loanamt = -1; float monthlypay = -1; int numberpay = -1; int count = 0;  while (loanamt&lt;0) {     printf( please enter valid loan value: \n );     scanf( %f   &amp;loanamt); }  while (yearint&lt;0) {     printf( please enter valid yearly interest value: \n );     scanf( %f   &amp;yearint) }  while (monthlypay&lt;0) {     printf( please enter valid monthly payment value: \n );     scanf( %f   &amp;monthlypay); }  while (numberpay&lt;0) {     printf( please enter valid number of monthly payments: \n );     scanf( %f   &amp;numberpay); }  if(loanamt&gt;monthlypay) {     while(count&lt;numberpay)     {         loanamt = loanamt*(1 + (yearint/12)) - monthlypay;         count += count+1;     }     printf( the amount of last payment is: %.2f\n   loanamt); else     printf( the amount of last payment is: %.2f\n   loanamt); } return 0; } </code></pre>,c
database file not working in android real devices  i am a beginner in android. i have developed a quiz application.the database i created is working fine in emulator and after searching on this site i get to know its stored in data/package name/database location. when i connected a device and use it as emulator its not accessing database. its showing an empty database. i searched through the site and found from highly rated question to move database file to sdcard of the device so i used the following code:   <pre><code>public class databasefile extends sqliteopenhelper {      public static final string database_name= quiz.db ;     public static final string ques= ques ;     public static final string op1= op1 ;     public static final string op2= op2 ;     public static final string op3= op3 ;     public static final string ans= ans ;     public static final string name= name ;     public static final string cans= cans ;     public static final string score= score ;      public databasefile(context context)     {             super(context  database_name  null  1);             try {                 file sd = environment.getexternalstoragedirectory();                 file data = environment.getdatadirectory();                  if (sd.canwrite()) {                      string currentdbpath = /data/com.example.quizproject.startquiz/databases/quiz.db ;                      string backupdbpath =  /backup/ + quiz.db ;                      file currentdb = new file(data  currentdbpath);                      file backupdb = new file(sd  backupdbpath);                       if (currentdb.exists()) {                          filechannel src = new   fileinputstream(currentdb).getchannel();                          filechannel dst = new fileoutputstream(backupdb).getchannel();                          dst.transferfrom(src  0  src.size());                          src.close();                          dst.close();                      } else {                          string tag = null;                         log.e(tag   file does not exist:   + currentdbpath);                      }                 }               } catch (exception e) {                   toast.maketext(getbasecontext()  e.tostring()  toast.length_long).show();                }     }      public void oncreate(sqlitedatabase db)     {         db.execsql( create table quiztable (_id integer primary key autoincrement   +          ques text  op1 text  op2 text  op3 text  ans text); );      }      private context getbasecontext() {         // todo auto-generated method stub         return null;     }      @override     public void onupgrade(sqlitedatabase db  int oldversion  int newversion) {         // todo auto-generated method stub      }   } </code></pre>   i have also added the permission in the manifest file to write on sdcard. the above code is not working for me. it is still showing an empty database and the copy of the database is also not created in sdcard. as an added information i am accessing the database in emulator using    <pre><code>databasefile dbfile; sqlitedatabase sqldb; dbfile=new databasefile(this); sqldb=dbfile.getwritabledatabase(); </code></pre>   will the code remain same when i conned the app to a real device    device i connected is galaxy y.    plzzz help me .....i hav searched everywhere bt not be able to find any solution where am geting wrong    why database file is not transfered to sdcard,android
adding more slant to italic text  i was curious as to if you can impact italic text with more of a slant with css  if so  how can this be accomplished,css
convert this select/join query to delete matching records  how do i convert the following query to delete the records that match projectid/project_id to 14    <pre><code>select * from project join project_assigned  where project.project_id = project_assigned.projectid  and project.project_id = 14; </code></pre>   the select statement works but when i try to convert it to instead delete the matching records i get error 1064 (42000).   <pre><code>delete * from project join project_assigned  where project.project_id = project_assigned.projectid  and project.project_id = 14; </code></pre>,mysql
c++ application executes without screen output  i m having trouble making a simple  hello world  screen output in c++  in code blocks. the problem arises when i try to compile and run the code. when the code has been compiled and a console window appears  the only visible text is the following:    process returned 1988768175 (0x768a31af)   execution time : 0.641 s press any key to continue    the program terminates before i m able to see it. i ve been searching for a while now  and i haven t been able to locate what causes this. i m using code block 13.12 with default settings on windows 8.1 x64  and my code is a follows.   <pre><code>#include &lt;iostream&gt; using namespace std;  int main() {     cout &lt;&lt;  hello ;     return 0; } </code></pre>,c++
java - inputstream .read() function  if i use <code>int onebyte = dis.read(bytearray  0  1)</code> does this mean i am reading only 1 byte and i am assigning its decimal value to integer onebyte     if i want to check for | (pipe) character to break out of a loop can i do something like this: <code>while((onebyte = dis.read(bytearray  0  1)) != 124)</code>,java
rails refer to a field name and not the relationship between 2 tables when the name is the same  in rails  i have a model named director which references a table with a field named also  director .     when i do queries that use joins (either with the relationship in the model or using the .joins method) then try to print the director field  i get the relationship instead of the field  so when doing    <pre><code>&lt;% @dvds.each do |dvd| %&gt; &lt;%=  #{dvd.director}  %&gt; </code></pre>   i get something like:   <pre><code>#&lt;director id: 93  director:  brad bird &gt; </code></pre>   when i should get just  brad bird .    is there a way to disambiguate this and get only the field name without having to change my model names,ruby-on-rails
what is causing two scrollbars here  <pre><code>&lt;!doctype html&gt; &lt;html&gt; &lt;head&gt; &lt;style type= text/css &gt;   .parent {   height: 100vh;   overflow: auto; }  .first {   height: 100vh; } .second {   height: 100vh; } &lt;/style&gt; &lt;/head&gt; &lt;body&gt;   &lt;div class= parent &gt;   &lt;div class= first &gt;   &lt;h1&gt;haha&lt;/h1&gt;   &lt;/div&gt;   &lt;div class= second &gt;   &lt;h1&gt;haha&lt;/h1&gt;   &lt;/div&gt; &lt;/div&gt;   &lt;/body&gt; &lt;/html&gt; </code></pre>   demo: <a href= http://codepen.io/anon/pen/zxkmyq  rel= nofollow >http://codepen.io/anon/pen/zxkmyq</a>    this code will give two scrollbars on the left.    however  if we change the code to   <pre><code>&lt;!doctype html&gt; &lt;html&gt; &lt;head&gt; &lt;style type= text/css &gt;   * {   &lt;!-- this is the only modification i made compared to the first code --&gt;     margin:0;          padding:0;    }  .parent {   height: 100vh;   overflow: auto; }  .first {   height: 100vh; } .second {   height: 100vh; } &lt;/style&gt; &lt;/head&gt; &lt;body&gt;   &lt;div class= parent &gt;   &lt;div class= first &gt;   &lt;h1&gt;haha&lt;/h1&gt;   &lt;/div&gt;   &lt;div class= second &gt;   &lt;h1&gt;haha&lt;/h1&gt;   &lt;/div&gt; &lt;/div&gt;   &lt;/body&gt; &lt;/html&gt; </code></pre>   demo: <a href= http://codepen.io/anon/pen/gbwbqk  rel= nofollow >http://codepen.io/anon/pen/gbwbqk</a>    then there will be only one scrollbar  which is desirable.    but i don t know how this works  i.e. why this simple modification will change the scrollbar.,css
get the html text by executing url  we used chilkatdotnet.dll to do this. the dll has a function called getemail(url) that will execute the url and return the html text that is rendered by the url. for example if we say getemail( www.stackoverflow.com ) it will return the html text same as the one that we get when we click on view source. we are trying to implement the same functionality using .net 2.0.     please let me know if you have any ideas.    thanks  sridhar.,.net
flashing actionbar icon  i have an actionbar icon which is a button to a chat message screen. i have two copies of the icon. one standard grey  and one yellow.    when i display the yellow icon to indicate there is a message waiting  i want it to flash slowly.    is this possible with an actionbar icon,android
paging on gridview control vs-2008  if you followed my previous post   <pre><code>var filtereduser = from u in collection                                select new  {u.fname u.lname};             gridview.datasource = filtereduser;             gridview.databind(); </code></pre>   now i am trying to do this:   <ol> <li> format the column names based on properties of u. so for example if u.fname chancges to u.firstname then i want my gridview column name to reflect the same </li> <li> if i enable paging through the design view  code compiles but when i launch the web app  it fails stating  the data source does not support server-side data paging  </li> </ol>   edit::found this for item # 2 <a href= http://www.devtoolshed.com/2008/03/gridview-objectdatasource-linq-paging.html  rel= nofollow noreferrer >link text</a>,asp.net
loading the object in another view  i have a viewcontroller in which i have name and dob as string  when a user clicks on submit button the strings value should go to the prevoius controller for displaying...    for this i have made a .h and .m class and it s object is collecting the value in that class s object but how to pass the value to other controller from that object...    here is the code below.....    after pressing the submit button    <pre><code>objfrnddetails.frndname=self.txtfriendname.text; objfrnddetails.frnddob=self.txtdob.text; </code></pre>   here objfrnddetails is the object of my new .h amd .m class....    now.please help me...to pass the value i,iphone
check if user input anything before pressing enter  i am doing a basic java console application and i want to check if the user provided any input before pressing enter. i m using the scanner class to get the input. right now all i get is that the application just waits for input whenever i press enter without typing in anything.,java
iphone address book programming: abpersonsetimagedata  currently in iphone sdk  doing    abpersonsetimagedata    to set an image for a person creates a distorted thumbnail if image s height != width (try it out yourself). has anyone come up with a solution for this     below is what happens if i do abpersonsetimagedata using a 200x30 image. <a href= http://qkpic.com/767fd  rel= nofollow noreferrer >http://qkpic.com/767fd</a>,iphone
json response variable missing during compile time  i am setting up the recyclerview to show some data from the server and this is how my jsonpojo looks alike :   <pre><code>public class json {      public class maincard {         @serializedname( cards )         public list&lt;cards&gt; cards;     }      public class cards {         @serializedname( title )         public string title;         @serializedname( items )         public list&lt;itemdata&gt; items;     }      public class itemdata {         @serializedname( name )         public string name;         @serializedname( thumb )         public string thumb;         @serializedname( link )         public string link;     } } </code></pre>   and here is the adapter :   <pre><code>public class api_adpater extends recyclerview.adapter&lt;api_adpater.cardsholder&gt; {     private list&lt;json.itemdata&gt; mlist;     private list&lt;json.cards&gt; mcards;     private context mcontext;      public api_adpater(list&lt;json.itemdata&gt; mlists  list&lt;json.cards&gt; titles  context context) {         this.mlist = mlists;         this.mcontext = context;         this.mcards = titles;     }      @nonnull     @override     public cardsholder oncreateviewholder(@nonnull viewgroup viewgroup  int i) {         view view = layoutinflater.from(viewgroup.getcontext()).inflate(r.layout.singleitems viewgroup false);         return new cardsholder(view);     }      @override     public void onbindviewholder(@nonnull cardsholder cardsholder  int i) {         final json.itemdata singleitem = mlist.get(i);         final json.cards title = mcards.get(i);         cardsholder.textview.settext(title.title);         cardsholder.textview2.settext(singleitem.name);         cardsholder.url = singleitem.thumb;         glide.with(this.mcontext).load(cardsholder.url).into(cardsholder.imageview);     }      @override     public int getitemcount() {         return mlist.size();     }      class cardsholder extends recyclerview.viewholder {         imageview imageview;         textview textview;         textview textview2;         string url;         cardsholder(@nonnull view itemview) {             super(itemview);             imageview = itemview.findviewbyid(r.id.imageview);             textview = itemview.findviewbyid(r.id.textview);             textview2 = itemview.findviewbyid(r.id.textview2);         }     } } </code></pre>   and this is the mainactivity :   <pre><code>retrofit retrofit = new retrofit.builder()                 .baseurl(apiservice.url)                 .addconverterfactory(gsonconverterfactory.create())                 .build();          apiservice service = retrofit.create(apiservice.class);         call&lt;json.maincard&gt; call = service.getcards();          call.enqueue(new callback&lt;json.maincard&gt;() {             @override             public void onresponse(call&lt;json.maincard&gt; call  response&lt;json.maincard&gt; response) {                 if (response.issuccessful()) {                     json.maincard maincard = response.body();                     if (maincard != null &amp;&amp; maincard.cards !=null) {                         list&lt;json.itemdata&gt; ru = maincard.cards.items; // here on above line it can t get the maincard.cards.items; it is not showing the `.items` in the code;                         setuprv(ru);                     }                 } else {                     toast.maketext(mainactivity.this   reposnce error   toast.length_short).show();                 }             }              @override             public void onfailure(call&lt;json.maincard&gt; call  throwable t) {                 toast.maketext(mainactivity.this   check internet connectivity   toast.length_short).show();             }         });     }      private void setuprv(list&lt;json.itemdata&gt; list) {         recyclerview recyclerview = findviewbyid(r.id.rv);         linearlayoutmanager lm = new linearlayoutmanager(this);         recyclerview.setlayoutmanager(lm);         recyclerview.setadapter(new api_adpater(list this));     } }  </code></pre>   on response of retrofit  i need to set the line like  <code>list&lt;json.itemdata&gt; ru = maincard.cards.items;</code> but it is not working as the codeeditor is not getting the <code>.items</code> variable where is the error  can t set the recylcer view.    this is how my json looks alike :   <pre><code>{    cards : [     {        title :  title          items : [         {            name :  name              thumb :  thumb              link :  link          }       ]     }      {        title :  title          items : [         {            name :  name              thumb :  thumb              link :  link          }       ]     }   ] }  </code></pre>   and this the error it can t find the <code>items</code> from the <code>maincards.cards</code> <a href= https://i.stack.imgur.com/9ogsx.png  rel= nofollow noreferrer ><img src= https://i.stack.imgur.com/9ogsx.png  alt= enter image description here ></a>    i need to set the image from the url and name and title in the recycler view.,android
python read in multiple .txt files and row bind using pandas  i m coming from r (and sas) and am having an issue reading in a large set of .txt files (all stored in the same directory)  and creating one large dataframe in pandas. so far i have attempted an amalgamation of code - all of which fails miserably. i assume this is a simple task but lack the experience in python...    if it helps this is the data i would like to create one large dataframe with: <a href= http://www.ssa.gov/oact/babynames/limits.html  rel= nofollow >http://www.ssa.gov/oact/babynames/limits.html</a> - the state specific sets (50 in total  named for their state abbreviation.txt)    please help!   <pre><code>import pandas as pd  import glob  filelist = glob.glob( c:\users\dell\downloads\names\*.txt )  names = [ state    gender    year    name    count ] </code></pre>   then  i was thinking of using pd.concat  but am not sure - essentially i want to read in each dataset and then row.bind the sets together (given they all have the same columns)...,python
html form submitting and redirecting to another page after submission  i am building a website. i want to have a page where someone fills out their information and can click on the send button and it be emailed to me. after they click on the send button  i would like for them to be sent to a thank you page. how do i do that with html  tia,html
why do i have to specify namespace when choosing startup form   i wasn t able to set my new form as a startup form  it complained about it not existing. but after some minutes i tried with typing  namespace.newform  and that worked.    in my other project  the startup is set as this:   <pre><code>        application.run(new myform()); </code></pre>   why did i have to specify namespace when changing startup form in this project,c#
server error 500 for header location  in my project at one place i use the following line of code but with this code server shows server error 500. and my code is.   <pre><code>header( location:../../views/tileesdesign/viewalbum.php album=  .$_get[ album ].  &amp;com_id=  .$_get[ com_id ].  &amp;d_id=  .$_get[ d_id ].   ); </code></pre>   this line generate server error  without this line i have no error. and i think problem with header location query string.     so  help me to how query string should define in header function,php
question marks after images and js/css files in rails. why   does anyone know why there are question marks (with a number) after the images and css files (when looking at the html code)  and how can i turn them off,ruby-on-rails
make child only as large as parent without constraining parent in css  i have a page layout like seen below. the whole page is wrapped in a div with these properties:  <pre><code>grid-template-columns: 4rem 1fr grid-template-rows: 4rem 1fr height: 100vh </code></pre>  however  none of the panels shown below are constrained. panel a has a property of <code>overflow-y: scroll</code> and <code>display: flex</code> and <code>flex-direction: column</code> but as none of the components are constrained the scrollbar has no effect.   how could i achieve what is seen below without constraining any of the panels  i want panel a to be only as large as it would be without its content  the rest should be scrollable   <a href= https://i.stack.imgur.com/wz0zw.png  rel= nofollow noreferrer ><img src= https://i.stack.imgur.com/wz0zw.png  alt= enter image description here  /></a>,css
set alpha level of listview selected rows android  i have a listview which contains list of <code>imageview</code>.in listview i am using <code>onlongitemclicklistener()</code>.so my scenario is when i do a long click on my listview items it should change its alpha value(opaque) on the selected row .i have tried :   <pre><code> @override public boolean onitemlongclick(adapterview&lt; &gt; adapterview  view view  int i  long l) {     image.setalpha(0.8f);     return true; } </code></pre>   but it didn t worked out.can anyone solve my problem.,android
output in one column from multiple input in asp.net  i have a problem to put the input from user in one line separate by comma. as below code:   <pre><code>&lt;table width= 691  border= 0  cellpadding= 0  cellspacing= 0 &gt; &lt;tr&gt;&lt;%do while not rs2.eof%&gt;   &lt;td width= 159  rowspan= 2  class= commontextbold &gt;&amp;nbsp;&lt;/td&gt;   &lt;td width= 200  rowspan= 2  class= commontextbold &gt;&amp;nbsp;&lt;/td&gt;   &lt;td&gt;   &lt;span class= commontextbold &gt;&lt;%=rs2.fields( do1 ).value%&gt;   &lt;%      rs2.movenext       loop%&gt;   &lt;/span&gt;   &lt;/td&gt; </code></pre>       from line 5 to 10  that is the code using to print the output. for this code the output will looks like (as can see in attachment image):    1111111 -space- 2222222 : this output look like when using loop it will give to much space between the output    i need the output looks like this     1111111 2222222    the output may be more that two  depend on user input. how can i avoid the output print without too many spaces between the value  fyi  this output will be print in the courier slip.    <a href= http://i.stack.imgur.com/0mysn.jpg  rel= nofollow >code</a>    <a href= http://i.stack.imgur.com/19xly.jpg  rel= nofollow >output</a>,asp.net
pages of an asp.net application is not rendering properly  i need some help to understand why my application(developed in asp.net 2.0) pages not rendering properly in one of my client machine  however for others it is working properly. on looking at the screen shot my client sends me i found that the css and javascript files are not loading properly. do any one have any idea why this is happening at that perticular users end and how to solve this problem.   <pre><code>&lt;%@ master language= c#  autoeventwireup= true  codebehind= valuatormaster.master.cs  inherits= proof.valuatormaster  %&gt; &lt;asp:literal id= ltdoctype  runat= server &gt;&lt;/asp:literal&gt; &lt;html&gt; &lt;head runat= server &gt;   &lt;script src= impact/impact.js  type= text/javascript &gt;&lt;/script&gt;   &lt;script src= proof.js  type= text/javascript &gt;&lt;/script&gt;   &lt;meta http-equiv= pragma  content= no-cache  /&gt;   &lt;link href= proof.css  type= text/css  rel= stylesheet  /&gt;   &lt;link href= /impact/impact.css  type= text/css  rel= stylesheet  /&gt;   &lt;title&gt;master page&lt;/title&gt; &lt;/head&gt; </code></pre>,asp.net
html divs getting pushed out of other divs - why   this is hard to explain but i will do my best.    in order to provide the correct footer style for my site  i need to encase my content in a div whose id is body-bot. this div is of course encased in the body div. now inside that body-bot  i have many other divs.    the problem is that after a bit of jquery   some divs are getting pushed out of the body-bot when i run it on the browser. ( checked by using firebug and page code-source ).    now my question isn t really about how to fix it  but more on how and why divs can be pushed out of other divs when loaded.    so  what can cause this issue   of course if you have some ideas on how to solve the problem  be my guest. i can t really show the exact code because it s enormous...    edit : here is an example of what i mean :   <pre><code>&lt;body&gt;   &lt;div class= body-bot &gt;       &lt;div class= content &gt;       &lt;/div&gt;       &lt;div class= banner &gt;       &lt;/div&gt;       &lt;div class= footer &gt;       &lt;/div&gt;   &lt;/div&gt; &lt;/body&gt; </code></pre>   becomes :   <pre><code> &lt;body&gt;   &lt;div class= body-bot &gt;       &lt;div class= content &gt;       &lt;/div&gt;            &lt;/div&gt;       &lt;div class= banner &gt;       &lt;/div&gt;       &lt;div class= footer &gt;       &lt;/div&gt; &lt;/body&gt; </code></pre>,html
c++ reading integers from file  i am trying to read integers from a txt file  right now i put two integers in the txt file on the same line (4 and 8)  but my program keeps outputting 0 and 0. what am i doing wrong     <pre><code>#include &lt;iostream&gt; #include &lt;fstream&gt;  int main(int argc  const char * argv[]) {      std::ifstream fin;     fin.open( q2.dat );      int x y;     fin &gt;&gt; x &gt;&gt; y;     std::cout &lt;&lt; x &lt;&lt; y ;       return 0; } </code></pre>,c++
find all the linked ids in a text file with each row has two ids that are linked  i have a text file with rows like below:<br> id1 id2<br> id1 id3<br> id1 id4<br> id2 id1<br> id2 id3<br> id2 id4<br> id3 id1<br> id3 id2<br> id3 id4<br> id4 id1<br> id4 id2<br> id4 id3<br> id5 id6<br> id5 id7<br> id6 id5<br> id6 id7<br> id7 id5<br> id7 id6<br> .....    i want to find all the linked ids:<br> [id1  id2  id3  id4]  [id5  id6  id7]    i am bit new in python. could you please share how to tackle this problem     thanks very much!    ming,python
check if a nsmutabledictionary is empty   how can i tell if an <code>nsmutabledictionary</code> is empty in objective-c,objective-c
how to realise the new oauth when using objectiveflickr on mac app  i used the example oauthtransitionmac it is ok for the old auth but when using the new oauth it got the error   <blockquote>    an error occurred in the stage  oauth   error: error   domain=org.lukhnos.objectiveflickr code=2147418116   userinfo=0x101e515e0  the operation couldn’t be completed.   (org.lukhnos.objectiveflickr error 2147418116.)    </blockquote>   i setted breakpoint and run when using new oauth the request token isn t successfully obtained and it got into    <pre><code>- (void)flickrapirequest:(offlickrapirequest *)inrequest didfailwitherror:(nserror *)inerror. </code></pre>   i had read the document on the <a href= http://blog.lukhnos.org/post/11275346353/flickr-oauth-support-in-objectiveflickr  rel= nofollow >http://blog.lukhnos.org/post/11275346353/flickr-oauth-support-in-objectiveflickr</a> but couldn t solve it.    please someone help me!,objective-c
does anyone know of any performance benchmarks done between the various .net frameworks  what s the performance differences between the frameworks (for the same/equivalent code),.net
random images in xcode  looking to make an app that will randomly generate images in xcode. using the following code to generate the images into a uiimageview:   <pre><code>- (ibaction)pushgenerateimage {     nsarray *myimagenames = [nsarray arraywithobjects:@ image1.jpg   @ image2.jpg   @ image3.jpg   @ image4.jpg   nil];     int index = arc4random() % [myimagenames count];       uiimage *myimage = [uiimage imagenamed:[myimagenames objectatindex:index]];     generatedimage.image = myimage; } </code></pre>   this all works fine for generating the images  however the uiimageview will occasionally turn blank. if anyone knows how to stop this i d be grateful  cheers.,objective-c
python logging.info does not print  logging.warn and logging.error does <pre><code>import logging  if __name__ ==  __main__ :     logging.info( info )     logging.warn( warning )     logging.error( error ) </code></pre>   result:     <pre><code>warning error </code></pre>   why does <code>logging.info</code> not report anything,python
jquery function call strange behaviour  i m trying to learn the basics of web site construction. currently i m working on a html file hosted on wamp  using jquery/xml/php files. i have run into something very weird calling a simple function:   <pre><code>function showfreq(){ $( #freqd ).html( page refreshes every   + freq/1000 +   seconds. );} </code></pre>   without calling this function  page loads properly (tab formatting  php  xml etc). when i call this function inside <strong>$(document).ready(function(){</strong> the page shows up as if there are no scripts. however  if i replace the function call with the command inside it everything works as it is supposed to...    <pre><code>    $( #freqd ).html( page refreshes every   + freq/1000 +   seconds. ); ///showfreq(); </code></pre>   needless to say that #freqd is a small div element at the bottom of the page containing nothing else in it. it annoys me too much to let it go.,jquery
