post,tags
binary_search with pointers  i want to  implement binary_search with  pointers   <pre><code>#include &lt;cstdlib&gt; #include &lt;iostream&gt; using namespace std;  int binary_p(int x[] int size int target){     int *p=&amp;x[0];     int *q=&amp;x[size];      while(p&lt;q){                int mid=(p+q)&gt;&gt;2;                if (target==x[*mid]) return 1;                else if(target&lt;x[*mid])  q=mid-1;                else p=mid+1;                     }        return -1;   } int main(int argc  char *argv[]) {     int x[]={2 4 6 7 9 10 12};     int size=sizeof(x)/sizeof(int);     int target=9;     cout&lt;&lt;binary_p(x size target)&lt;&lt;endl;     system( pause );     return exit_success; } </code></pre>   but here is error list   <pre><code>  prog.cpp: in function ‘int binary_p(int*  int  int)’: prog.cpp:10: error: invalid operands of types ‘int*’ and ‘int*’ to binary ‘operator+’ prog.cpp:11: error: invalid type argument of ‘unary *’ prog.cpp:12: error: invalid operands of types ‘int*’ and ‘int’ to binary ‘operator*’ prog.cpp:12: error: invalid conversion from ‘int’ to ‘int*’ prog.cpp:13: error: invalid conversion from ‘int’ to ‘int*’ prog.cpp: in function ‘int main(int  char**)’: prog.cpp:30: warning: ignoring return value of ‘int system(const char*)’  declared with attribute warn_unused_result </code></pre>   please could anybody  give me advise,c++
how to create a function in python that prints out uppercase words  i m absolutely new to programming with python but i m really willing to learn it. this community was highly suggested by my lecturer so i ll give it a try.    okay so i have a sentence with upper and lowercase words and i want to write a function that only prints out the words that start with an uppercase letter.     this is what i got so far:    <pre><code>s =    hey! hast du schon gesehen      wie einfach es ist  in python zu programmieren      es ist viel einfacher als on den meisten     anderen sprachen  die man so kennt.     def print_all_uppercased(s):     for word in s:         if word[0].isupper():             print word  print_all_uppercased(s) </code></pre>   thing is  this only prints out the single uppercase letters. where did i go wrong,python
(sql) copy table contents when something is trying to access it  is it possible to copy table items when a stored procedure is trying to edit  delete  create a new record inside the table,sql
looking for a simpler way to check if multiple properties & methods in an object are undefined  consider the following code:   <pre><code>    if(eform[funcname] !== undefined){         if(eform[funcname].init !== undefined){             //finally do something         }     } </code></pre>   i m first checking to see if the <code>eform</code> object has the property specified by the variable <code>funcname</code>. if it does  then i need to check whether that property has an <code>init</code> method.    is there any way to combine these into a single <code>if</code> statement  or perhaps something even more elegant than that,javascript
how to send rich text message in system.net.mail  how to send rich text message in system.net.mail need code for send a mail as html,.net
unable to connect/read outlook 365 mail business account with pop3client c#  even correct credentials  unable to connect outlook 365 account for reading mails using pop3client c# library  receiving error <strong>the server did not respond with a + response. the response was: -err logon failure: unknown user name or bad password.server did not accept user credentials</strong>. i m using below code for connecting outlook accout.   <pre><code> mailbox mailbox = new mailbox(emailid  password);             pop3client pop3client;             foreach (credential credential in mailbox.mailboxlist)             {                 pop3client = new pop3client();                 console.writeline( connecting to pop....... );                 pop3client.connect( outlook.office365.com   995  true);                 console.writeline( pop connected....... );                 console.writeline( authenticating email.......  + credential.emailid);                 //pop3client.authenticate(credential.emailid  credential.password); //i have tried without authenticationmethod type                 pop3client.authenticate(credential.emailid  credential.password  authenticationmethod.usernameandpassword);                 console.writeline( authentication done....... );                 if (pop3client.connected == true)                 {                     //to do code                 }             } </code></pre>,.net
how to update a column value incrementally  i m experimenting with a personal finance application  and i m thinking about what approach to take to update running balances when entering a transaction in an account.    currently the way i m using involves retrieving all records more recent than the inserted/modified one  and go one by one incrementing their running balance.    for example  given the following transactions:    t1 date = 2008-10-21  amount = 500  running balance = 1000    t2 date = 2008-10-22  amount = 300  running balance = 1300    t3 date = 2008-10-23  amount = 100  running balance = 1400 ...    now suppose i insert a transaction between t1 and t2  then t2 and all subsequent transactions would need their running balances adjusted.    hehe  now that i wrote this question  i think i know the answer... so i ll leave it here in case it helps someone else (or maybe there s even a better approach )    first  i get the running balance from the previous transaction  in this case  t1. then i update all following transactions (which would include the new one):   <pre><code>update transactions set running_balance = running_balance + &lt;amount&gt; where date &gt; &lt;t1.date&gt; </code></pre>   the only issue i see is that now instead of storing only a date  i ll have to store a time too. although  what would happen if two transactions had the exact same date/time     ps: i d prefer solutions not involving propietary features  as i m using both postgresql and sqlite... although a postgre-only solution would be helpful too.,sql
should we use p(..) or (*p)(..) when p is a function pointer   reference:  <a href= http://www.parashift.com/c++-faq-lite/pointers-to-members.html  rel= nofollow >[33.11] can i convert a pointer-to-function to a void* </a>   <pre><code>#include  stdafx.h  #include &lt;iostream&gt;  int f(char x  int y) { return x; } int g(char x  int y) { return y; }  typedef int(*functptr)(char int);  int callit(functptr p  char x  int y)  // original {     return p(x  y); }  int callitb(functptr p  char x  int y) // updated {     return (*p)(x  y); }  int _tmain(int argc  _tchar* argv[]) {     functptr p = g;                    // original     std::cout &lt;&lt; p( c    a ) &lt;&lt; std::endl;      functptr pb = &amp;g;                  // updated     std::cout &lt;&lt; (*pb)( c    a ) &lt;&lt; std::endl;      return 0; } </code></pre>   <strong>question></strong> which way  the original or updated  is the recommended method  i have tested both methods with vs2010 and each prints the correct result.    thank you    although i do see the following usage in the original post:   <pre><code> void baz()  {    fredmemfn p = &amp;fred::f;  ← declare a member-function pointer    ...  } </code></pre>,c++
relative imports in python correct syntax and requirements  i know this horse has been flogged countless times but none of the answers answer my question    my folder structure is as follows   <pre><code>/pdocs     __init__.py (empty)     file1.py     tester.py     test/         __init__.py (empty)         file2.py </code></pre>   file1.py is as follows   <pre><code>class file1:     def sayhi():         print  hi from parent  </code></pre>   file2.py is as follows   <pre><code>from ... import file1 class file2:     def sayhitoo():         print  hi from child  </code></pre>   tester.py is as follows   <pre><code>from test.file2 import file2 sayhi() sayhitoo() </code></pre>   tryin to run tester.py i get    <pre><code> from ... import file1   valueerror: attempted relative import beyond toplevel package  </code></pre>   what does this mean. what should i change,python
h2 ada violation  i am getting <a href= http://www.w3.org/tr/wcag20-techs/h2  rel= nofollow >h2 violation</a> for below anchor tags. it says  h2: combining adjacent image and text links for the same resource    <pre><code>&lt;div class= selected-label ccyimage &gt;     &lt;a href= javascript:void(0);  title=    class= btn selectedoption &gt;&lt;/a&gt; &lt;/div&gt; &lt;a href= javascript:void(0);  class= btn dropdown-html-toggle  tabindex= -1 &gt;     &lt;span class= caret &gt;&lt;/span&gt; &lt;/a&gt; </code></pre>   but there is no any image used. not getting how to resolve it.,html
can i check if two file* or file descriptor numbers refer to the same file   i have a program that reads from a file and writes to a file. i d like to prevent the user from specifying the same file for both (for obvious reasons). lets say the first path is in <code>char* path1</code> and the second path is in <code>char* path2</code>. can i <code>fopen()</code> both paths  call <code>fileno()</code> on each and get the same number      to explain more clearly:   <pre><code>char* path1 =  /asdf  char* path2 =  /asdf   file* f1 = fopen(path1   r ); file* f2 = fopen(path2   w );  int fd1 = fileno(f1); int fd2 = fileno(f2);  if(fd1 == fd2) {   printf( these are the same file  you really shouldn t do this\n ); } </code></pre>  <h3>edit:</h3>   i do not want to compare filenames because one could easily defeat that with paths like <code>/asdf/./asdf</code> or by using symlinks. ultimately  i do not want to write my output into the file that i m reading from (could cause serious issues).,c
about headers  forwards and how to organize a lot of includes  i have 3 classes (it could be 300)   each one with its own header and implementation.  i d like to write an  elegant  way to organize the way i load of any class needed by every class of the three. maybe this example helps...     i have :  class1 class2 class3     every header has:    <pre><code>#ifndef class#_h  #define class#_h      #define forward_style   #include  general.h   #endif </code></pre>   every implementation has:   <pre><code>  #define direct_style   #include  general.h  </code></pre>   ok i m going to write a  general.h  file in which i d have :    <pre><code>#ifndef direct_style  #ifndef class1_h #include  class1.h  #endif #ifndef class2_h #include  class2.h  #endif #ifndef class3_h #include  class3.h  #endif #endif  #ifndef forward_style  class class1; class class2; class class3; #endif  // a lot of other elements needed  #include &lt;string.h&gt; #include &lt;stdio.h  .... #include &lt;vector.h   ( all the class i need now and in the future ) </code></pre>   this is a good structure   or i m doing some idiot thing   my goal is having one unique  general.h  file to write all the elemenst i need... are this to work fine   thanks,c++
is there a better way of returning a value in c than having multiple return statements   in <code>getfieldsignextended(int int int)</code>  i have <code>if-else</code> statements inside <code>if-else</code> statements. i have <code>int</code> result as a global variable of this function. depending on where program control flows  i want this function to return <code>result2</code>.    at first i had one return statement at the bottom of this function  that didn t work and i found out that scope in <code>c</code> is not like in <code>java</code>. thus i <code>return 1;</code> at the bottom of the function  and i have 8 <code>return result2</code> statements in the <code>if-else</code> blocks.    is there a better way to organize this function  i don t want to nest <code>if-else</code> blocks and i want as few <code>return</code> statements as possible.    this is homework  but it was already graded and i m just correcting a few errors that came up.    <code>getfieldsignextended(int int int)</code> gets a bitfield from value from hi to lo inclusive (hi and lo can be == to eachother  etc.) and sign extends it (based on testing the sign bit). all of this code deals with 2 s complement.    if you find any other big c convention mistakes  i ll be glad to correct them.    thanks in advance.    <pre><code>int getfieldsignextended (int value  int hi  int lo) {     unsigned int result = 0;     int result2 = 0;     unsigned int mask1 = 0xffffffff;     int numberofones = 0;      if((hi == 31) &amp;&amp; (lo == 0)) {             result2 = value;             return result2;     }      if((lo == 31) &amp;&amp; (hi == 0)) {             result2 = value;             return result2;     }     else if(hi &lt; lo) {         // compute size of mask (number of ones).         numberofones = lo-hi+1;         mask1 = mask1 &lt;&lt; (32-numberofones);         mask1 = mask1 &gt;&gt; (32-numberofones);         mask1 = mask1 &lt;&lt; hi;         result = value &amp; mask1;         result = result &gt;&gt; hi;         if(result &amp; (0x1 &lt;&lt; (numberofones-1))){             // if negative             int maskminus = (0x1 &lt;&lt; numberofones);             maskminus = maskminus -1;             maskminus = ~maskminus;                  result2 = maskminus | result;         }     } else if(lo &lt; hi) {         // the number of ones are at the  far right  side of a 32 bit number.         numberofones = hi-lo+1;         mask1 = mask1 &gt;&gt; (32-numberofones);         mask1 = mask1 &lt;&lt; lo;         result = value &amp; mask1;         result = result &gt;&gt; lo;         if(result &amp; (0x1 &lt;&lt; (numberofones-1))){             //if negative             int maskminus = (0x1 &lt;&lt; numberofones);             maskminus = maskminus -1;             maskminus = ~maskminus;                  result2 = maskminus | result;             return result2;         }     }else{         // hi == lo         unsigned int mask2 = 0x1;          // move mask2 left.         mask2 = mask2 &lt;&lt; hi;         result = mask2 &amp; value;         result = result &gt;&gt; hi;         if(result == 0x1){             result2 = 0xffffffff;             return result2;         }         else{             result2 = 0x0;             return result2;         }        }         return 1; } </code></pre>,c
issue with textarea in php  i have the following code.   <pre><code>print(   &lt;form action= home.php  method= post &gt;             &lt;textarea name= changemainhometa  id= msgpost &gt; $home &lt;/textarea&gt;             &lt;input type= submit  name= changemainhomefinal  value= change  /&gt;          &lt;/form&gt;  ); </code></pre>   the value <code>$home</code> is extracted from the database    now i change the text in the textarea and press submit.    then  the following code is executed:   <pre><code>$value = $_post[ changemainhometa ]; print($value); $query = mysql_query( update contentdata                        set text = $value                        where key =  home   );   print( succesvol gewijzigd ); </code></pre>   but now  every time i execute this code  it does not update  but it sets <code>$value</code> to the old variable from the database  instead of the new one which i entered in the textarea    btw.  <code>id:msgpost</code> is from the yahoo text editor.,php
jquery: nested multiple selector unexpected behaviour  why does this code:   <pre><code>var jquerystring= div.data &gt; div.item &gt; div.quantity div.article div.price &gt; :input ;   $(jquerystring).live( click   function(event) { alert(this); }); </code></pre>   output <code>[object htmldivelement]</code> instead of <code>[object htmlinputelement]</code>     <a href= http://jsfiddle.net/fdnmd/10  rel= nofollow noreferrer >jsfiddle example here</a>.    i know this is a similar question to <a href= https://stackoverflow.com/questions/6933858/selector-find-live-returning-the-parent-from-a-multiple-selector >selector-find-live-returning-the-parent-from-a-multiple-selector</a>  but i want a better solution (<strong>to get the html element i want modifying only the jquerystring</strong>).   <hr>   <strong>updating</strong>    this was a code sample for didactic understanding  i can t accept a solution like  define a jquery search string by each input   cuz in the real code there are a lof of inputs.    the answer of @sotiris is too close to be perfect.   <hr>   <strong>updating</strong>    the perfect solution is :: <a href= https://stackoverflow.com/questions/7747785/jquery-real-not-operator-equivalent >jquery  real :not operator equivalent</a><br> = thanks to all :p =,jquery
hiding div while making ajax call with jquery for a smooth experience  currently i m hiding a div with id  countries  slowly and in it s complete function i m making an ajax call in which in it s done function i get a partial view and replace the div with the result and then show() again slowly.     this waits until the hide animation is complete before it makes the ajax call. to make this more efficient and to use the time it takes to hide the div efficiently is there a way that i can make the ajax call before i hide  and only show again once both the ajax is done and the hide animation is complete     sometimes the hide isn t finished before the ajax is done and it doesn t make a smooth transition and if i place the ajax call inside the hide complete animation function there can be a delay that isn t so smooth.    so the smoothest possible transition is make the ajax call right away  but only reshow the div when the hide animation is complete. how could i do that     below is what i have now but it waits until the hide animation is complete before making the ajax call which isn t the most efficient to make a smooth experience.   <pre><code>$( #countries ).hide( slow   function(){    $.ajax({       url:  blah         type:  get         data: { region: region }    })    .done(function(result){       $( #divcountries ).html(result);       $( #countries ).show( slow );    }); }); </code></pre>,jquery
sql. stats users table by age range  i have a table with the date of birth of my platform users and i need to sort them by age ranges (18-25  25-35  etc) for a back-office stat project. they already are sorted by gender.    here is my code:   <pre><code>public function genrebyage() {           $date_day = new datetime();         $date_day = $date_day-&gt;format( y-m-d );           $sql =  select count(*)  as nb  id_thematique  dn                  from qr_thematique_preco q                  inner join users as u on u.id_user = q.id_membre                 where u.id_part =  $this-&gt;id_part                  and u.sexe =  $this-&gt;genre  ;          switch ($this-&gt;tranche_age) {              case 1:                  $sql .= and date_format(dn  %y-%m-%d ) &lt;= date_sub(curdate()  interval 18 year)                          and date_format(dn  %y-%m-%d ) &gt; date_sub(curdate()  interval 26 year);                  break;               case 2:                  $sql .= and dn &lt;= date_sub(curdate()  interval 26 year)                          and dn &gt; date_sub(curdate()  interval 36 year);                  break;               case 3:                  $sql .= and dn &lt;= date_sub(curdate()  interval 36 year)                          and dn &gt; date_sub(curdate()  interval 46 year);                  break;               case 4:                  $sql .= and dn &lt;= date_sub(curdate()  interval 46 year)                          and dn &gt; date_sub(curdate()  interval 56 year);                  break;               case 5:                  $sql .= and dn &lt;= date_sub(curdate()  interval 56 year)                          and dn &gt; date_sub(curdate()  interval 66 year);                  break; </code></pre>   but the query doesn t return anything with my data.    thanks for helping me out.,sql
abusing  loops for reducing if-nesting  sometime one have to implement a series of if/else checks. in old-days goto was the sandard instrument for this.    as goto is a no-go in many code style guides  i sometimes use loops as a replacement e.g.:   <pre><code>do {   if (a)   {    doa();    break;   }   //...   if (z)   {    doz();    break;   } }while(false);  //all break jump here </code></pre>   is it a good approach  is there a good c++ pattern (e.g. using templates  inheritance  etc.) for implementing this without too much overhead,c++
way to download/decode .torrent files   is there a way to download all of the chunks or contents from a torrent file in python     say i had a torrent file with contents    song1.mp3 song2.mp3 song3.mp3    how would i download these files,python
get files name from directory and show in datagridview  i can not display the same filenames in the datagridview. the only time length has is showing me.    <a href= https://i.stack.imgur.com/fs9ab.png  rel= nofollow noreferrer ><img src= https://i.stack.imgur.com/fs9ab.png  alt= enter image description here ></a>    can you help me thank you... this is my code    <pre class= lang-csharp prettyprint-override ><code>private void odswiezofer() {     string pathoo = (path +  \\  + id_inv);      if (directory.exists(pathoo))     {         dgvofer.datasource = directory.getfiles(pathoo).select(path.getfilename).toarray();     } }  private void dgvofer_cellcontentclick(object sender  datagridviewcelleventargs e) {     string id_inv = idinv.text;     string filepath = path +  \\  +                        id_inv +  \\  +                       (string)dgvofer.rows[e.rowindex].cells[0].value;      system.diagnostics.process.start(filepath); } </code></pre>,.net
integer class object  i d a code snippet:   <pre><code>public class test{     public static void main(string args[]){         integer a = 100;         integer b = 100;         integer c = 5000;         integer d = 5000;          system.out.println(a);         system.out.println(b);         system.out.println(c);         system.out.println(d);         if(a == b)             system.out.println( a &amp; b both are equal );         else             system.out.println( a &amp; b are not equal );         if(c == d)             system.out.println( c &amp; d both are equal );         else             system.out.println( c &amp; d are not equal );     } } </code></pre>   i m not getting why the output is so  the <code>output</code> is:<br> <code>a &amp; b both are equal</code><br> <code>c &amp; d are not equal</code><br> i m using <code>jdk1.7</code>,java
declaring function with an object parameter  i have this code:   <pre><code>#ifndef ai_h #define ai_h  void buildtree(board b); int getmove(); void acceptmove(int);   #endif </code></pre>   and the cpp file:   <pre><code>#include  ai.h  #include  board.h   void buildtree(board b) {  }  int getmove() {      return 0; } void acceptmove(int) {  } </code></pre>   i am getting an error because of the paramater <code>board b</code> in the header file. the error is:     <code>error  1   error c2065:  board  : undeclared identifier</code>       why is it not accepting an object   i want the function to receive an object by value  not reference.,c++
how do i use malloc properly   let s assume that i have a char variable that is going to hold 1000 bytes.   <pre><code>char var[1000]; </code></pre>   how would i use malloc to allocate that much memory for whatever is going to be in there     i ve tried reading up on malloc  but even k&amp;r did not seem to have much info on it.,c
unresolved external symbol calling function  i m working on a assignment for class so this is only part of the code  but whenever i try to compile it i m getting this error.   <pre><code>1&gt;pass9.obj : error lnk2019: unresolved external symbol  void __cdecl bestbuy(double double double)  ( bestbuy@@yaxnnn@z) referenced in function _main 1&gt;c:\users\yoggiebear\desktop\school\pass9\debug\pass9.exe : fatal error lnk1120: 1 unresolved externals </code></pre>   code is below   <pre><code>#include &lt;iostream&gt; using namespace std;  void bestbuy(double  double  double); void discountresults (double  double); void howmany(double  double);  int price1  price2  price3;  int main () {  cout&lt;&lt; please enter 3 prices.\n ;//this tests function bestbuy. cin&gt;&gt;price1&gt;&gt;price2&gt;&gt;price3;  bestbuy(price1 price2 price3); cout&lt;&lt; your lowest price entered was  &lt;&lt;price1&lt;&lt;  and it was the  &lt;&lt;price2&lt;&lt;  number you entered.\n ;   system ( pause ); return 0; }  void bestbuy(double &amp;val1 double &amp;val2  double val3) { if (val1 &lt; val2 &amp;&amp; val1 &lt; val3) val2 = 1; else if (val2 &lt; val1 &amp;&amp; val2 &lt; val3)     {val1 = val2;      val2 = 2;} else    {val1 = val3;     val2 = 3;} } </code></pre>,c++
python please tell me if my maths answer is right  i wish to add a feature which tells the user when he/she has answered correctly to the random maths questions that are given.   <pre><code>import random  def answers():     correct_answer_p_ = ((str(difficulty_one + difficulty_one))) #p = plus  addition +        correct_answer_m_ = ((str(difficulty_one * difficulty_one))) #m = multiply *      correct_answer_t_ = ((str(difficulty_one - difficulty_one))) #t = take away  minus -  def random_symbols():     symbols = random.choice ([ +   -   * ])     return symbols  def difficulty_one():     dif_one = random.randrange (1 10 1)     return dif_one  def questions():     question = (str(difficulty_one())) + random_symbols() + (str(difficulty_one())) +   =       return question   start = input( press start to begin!:  )   if (start ==  start ):     print ( here s ten questions  good luck! )     for questions_num in range(1 11):         print ( question   questions_num)         input(questions())         if (random_symbols ==  + ):             if (dif_one == correct_answer_p_):                             print( correct! )          elif(random_symbols ==  - ):             if (dif_one == correct_answer_t_):                             print( correct! )          elif(random_symbols ==  * ):             if (dif_one == correct_answer_m_):                             print( correct! )         else:             print( incorrect! ) </code></pre>   i tried this from getting some advice from a friend who said that i needed to create variables for each symbol that would be randomly inserted; the variables should compare the users answer and say its correct but it skips all the if statements and goes straight to saying its incorrect.    any suggestions  don t be harsh if i m doing something dumb because i ve just started python at the moment.     quick note the part in this code has been cut out of my original to make it simple for people to see what i m trying to do.,python
best way to copy c++ vector to another with conversion  what is the best way to copy one vector to another using conversion while coping  i have following code:   <pre><code>vector&lt;type2&gt; function1(const vector&lt;type1&gt;&amp; type1vector)  {     vector&lt;type2&gt; type2vector(type1vector.size());     for (vector&lt;type1&gt;::const_iterator it = type1vector.begin(); it &lt; type1vector.end(); it++) {         type2vector.push_back(convertion(*it));     }      return type2vector; } </code></pre>   is there a better way,c++
sql to get the common rows from two tables  i have two tables t1 and t2.    can any one please help with a sql query which will fetch the common rows from these two tables  (assume t1 and t2 has 100 columns each)    p.s : i guess inner join on each of the columns will not be a good idea.    thanks,sql
sql delete top 100 from table  i am trying to delete the all but the most recent 3 000 items in a table.  the table has 105 000 records.    i am trying this  but an error is generated incorrect syntax.   <pre><code>delete trealtytrac where creation in( select top 103000 from trealtytrac order by creation) </code></pre>,sql
jquery check html5 data value  how would i check what value a data attribute has  e.g.   <pre><code>&lt;form data-after= closemodal &gt;  &lt;form data-after= refreshmodal &gt; </code></pre>   i ve tried doing it with:   <pre><code>if (form.data( after    closemodal )) { // close modal } else if (form.data( after    refreshmodal )) { // refresh modal } </code></pre>   by the way <code>form</code> is a variable that stores the current form we are talking to    but it doesn t work  any ideas  thanks,jquery
why consecutive printf() not giving any output to terminal emulator (previous one did)   i tried to implement a merge sort algorithm in c (learning) but during debugging found strange behaviour of the code for me. it compiles ok (with gcc).  however <code>printf()</code> function behaves in a strange way.    in the below code  line 54 <code>printf</code> gives output but then next <code>printf</code> function in line 58 does not. i know there is also some bug in the code (like infinte loop) but that s not the point now.    i do not understand why there is no possibility to get <code>printf</code> output after line 54 (in function <code>main()</code>). i also tried to add another <code>printf</code> in line 55 but without success. i ran the executable on opensuse leap linux.   <pre><code>#include&lt;stdio.h&gt; #include&lt;stdlib.h&gt;  struct rider {     file *fp;     const char *filename;     int curr;     int next;     int eor; }; void set_rider(const char *filename  const char *mode  struct rider *rider_name) {     if ((rider_name-&gt;fp = fopen(filename mode)) == null)         printf( file open for \ %s\  failed!\n  filename)  exit(1);     rider_name-&gt;filename = filename;     rider_name-&gt;curr = 0;     rider_name-&gt;next = 0;     rider_name-&gt;eor = 0; } void close_rider(struct rider *rider_name) {     if (rider_name-&gt;fp != null)         if((fclose(rider_name-&gt;fp)) != 0)             printf( closing of \ %s\  failed!\n  rider_name-&gt;filename);  } void show_sequence(struct rider *rider_name) {     printf( %s:\n  rider_name-&gt;filename);     while((rider_name-&gt;curr = fgetc(rider_name-&gt;fp))!= eof)          printf( %d    rider_name-&gt;curr);     printf( \n ); } void copy_run(struct rider *src  struct rider *dest) {     if (src-&gt;eor == 1) {         fputc(src-&gt;next dest-&gt;fp);         src-&gt;eor = 0;     }     while (src-&gt;eor != 1) {         if((src-&gt;curr = fgetc(src-&gt;fp)) != eof) {             fputc(src-&gt;curr dest-&gt;fp);             if((src-&gt;next = fgetc(src-&gt;fp)) &lt; src-&gt;curr)                 src-&gt;eor = 1;             else fputc(src-&gt;next src-&gt;fp);         }     } }   int main(void) {     int i = 0  seed=5  run_count = 0;      struct rider r_tmp  r_a  r_b  r_c;     set_rider( c.txt    w+   &amp;r_c);      /* create initial pseudo-random sequence and store in file */     printf( generated sequence %s:\n   r_c.filename); //this prinftf() works     while ( i &lt; 20) {          if (seed &lt; 256) {             printf( %d    seed); //this printf() not working already             fputc(seed  r_c.fp);             i++;         }         seed = (31*seed)% 997 + 5;     }     close_rider(&amp;r_c);       while ( run_count != 1) {         run_count = 0;     /* phase distribute c to a  b */      set_rider( c.txt   r+  &amp;r_c);     set_rider( a.txt   w+  &amp;r_a);     set_rider( b.txt   w+  &amp;r_b);      while (r_c.curr !=eof) {         copy_run(&amp;r_c  &amp;r_a);         if (r_c.eor != 1)             copy_run(&amp;r_c &amp;r_b);     }     /*      r_c.curr = fgetc(r_c.fp);      while ( r_c.curr != eof) {         if ( r_c.eor == 1) {             r_tmp = r_a  r_a = r_b  r_b = r_tmp;              fputc( r_c.curr  r_a.fp);             r_c.eor = 0;         }         else fputc( r_c.curr  r_a.fp);         r_c.next = fgetc(r_c.fp);         if ( r_c.next &lt; r_c.curr)              r_c.eor = 1;         r_c.curr = r_c.next;     }    */       /*print the results */     /*close files to reset pointers esp. r_a.fp and r_b.fp which could be swapped */     /*maybe can be done without file closing.. */     close_rider(&amp;r_a);     close_rider(&amp;r_b);     close_rider(&amp;r_c);      set_rider( c.txt   r+  &amp;r_c);     set_rider( a.txt   r+  &amp;r_a);     set_rider( b.txt   r+  &amp;r_b);   show_sequence(&amp;r_c); show_sequence(&amp;r_a); show_sequence(&amp;r_b);       /*close files */     close_rider(&amp;r_a);     close_rider(&amp;r_b);     close_rider(&amp;r_c);       /* phase merge a  b into c */      /* open files for merge */     set_rider( c.txt   w+  &amp;r_c);     set_rider( a.txt   r+  &amp;r_a);     set_rider( b.txt   r+  &amp;r_b);      r_a.curr = fgetc(r_a.fp);     r_b.curr = fgetc(r_b.fp);  while ( (r_a.curr != eof) &amp;&amp; (r_b.curr != eof)) {     /*merge one run from each side */     while ((r_a.eor != 1) &amp;&amp; (r_b.eor != 1)) {          if ( r_a.curr &lt;= r_b.curr ) {             fputc(r_a.curr  r_c.fp);             r_a.next = fgetc(r_a.fp);             r_a.eor = r_a.next &lt; r_a.curr   1 : 0;             r_a.curr = r_a.next;         }         else {             fputc(r_b.curr  r_c.fp);             r_b.next = fgetc(r_b.fp);             r_b.eor = r_b.next &lt; r_b.curr   1 : 0;             r_b.curr = r_b.next;         }     }     /* copy tails till eor */     while ( r_a.eor != 1) {         fputc(r_a.curr  r_c.fp);         r_a.next = fgetc(r_a.fp);         r_a.eor = r_a.next &lt; r_a.curr   1 : 0;         r_a.curr = r_a.next;     }     r_a.eor = 0;     while ( r_b.eor != 1) {         fputc(r_b.curr  r_c.fp);         r_b.next = fgetc(r_b.fp);         r_b.eor = r_b.next &lt; r_b.curr   1 : 0;         r_b.curr = r_b.next;     }     r_b.eor = 0;     run_count++; } /* copy tails till eof */ if ( r_a.curr !=eof)     run_count++; if (r_b.curr != eof)     run_count++; while ( r_a.curr != eof) {     fputc(r_a.curr  r_c.fp);     r_a.curr = fgetc(r_a.fp); } while ( r_b.curr != eof) {     fputc(r_b.curr  r_c.fp);     r_b.curr = fgetc(r_b.fp); }        rewind(r_c.fp);     show_sequence(&amp;r_c);     /*close files */     close_rider(&amp;r_a);     close_rider(&amp;r_b);     close_rider(&amp;r_c); }      set_rider( c.txt   r   &amp;r_c);      printf( final :\n );     show_sequence(&amp;r_c);     close_rider(&amp;r_c);  return 0; } </code></pre>,c
code organiser programs  does anyone know of any tools or easy methods to help re-arrange and organise source code files      in particular  i am looking for a tool that can take a javascript file  with a number of  separate functions  and show me a list of the functions which i can then re-arrange in a more logical order  and have it shuffle the code around to match my new ordering     ideally  it would be something that is interactive  rather than a single tool i have to run by command-line  as the order may differ each time.    i m sure these sorts of tools must exist  but i can never find them whenever i look.    i also suspect that it is something that could be built rather easily by someone with good knowledge of javascript meta-programming (it might just be a case of  eval ing the input  and finding all the functions  then rendering them in a re-orderable list).,javascript
how to parse and get the number of key appearing in the value side  the count should be 7 <blockquote> <pre><code>{name={doc_count_error_upper_bound=0.0  sum_other_doc_count=0.0  buckets=[{key=x  doc_count=165324.0}  {key=y  doc_count=100875.0}  {key=z  doc_count=99981.0}  {key=a  doc_count=76631.0}  {key=b  doc_count=68793.0}  {key=c  doc_count=50717.0}  {key=d  doc_count=50034.0}]} </code></pre> </blockquote>   here name is the key and right side after <code>{</code> is a value. how can i parse and get the number of  key  counts in value side    <pre><code>map primarymap= (map) result.getjsonmap().get( aggregations );  iterator it = primarymap.entryset().iterator(); map.entry&lt;string string&gt; pair=null; while (it.hasnext()) {     pair = (map.entry)it.next();     system.out.println(pair.getkey() +   **********  + pair.getvalue());     it.remove(); // avoids a concurrentmodificationexception }  string value= pair.getvalue(); string arrr[]=value.split(   ); system.out.println(value); int sendervalue=0; for (int i = 0; i &lt; arrr.length; i++){     if(arrr[i].contains( key )==true);            sendervalue++; }     </code></pre>   when i run the above code i get this kind of exception:   <blockquote> <pre><code>severe: servlet.service() for servlet [spring-web] in context with path [/reports] threw exception [request processing failed; nested exception is java.lang.classcastexception: com.google.gson.internal.linkedtreemap cannot be cast to java.lang.string] with root cause     java.lang.classcastexception: com.google.gson.internal.linkedtreemap cannot be cast to java.lang.string </code></pre> </blockquote>,java
window.open() is opening in a new tab in safari  i am using window.open to open a modal pop up its opening as modal popup in chrome and ie but in safari its opens as a new tab please help!!.   <pre><code>var popupobj;     function showmodalpopup()     {     popupobj=window.open( popup.htm        modalpopup        toolbar=no   +      scrollbars=no   +      location=no   +      statusbar=no   +      menubar=no   +      resizable=0   +      width=100   +      height=100   +      left = 490   +      top=300      );     popupobj.focus();     loadmodaldiv();     } </code></pre>,javascript
