post,tags
multiple colored <a> tags in textview  do you know how can i have multiple colored anchor tags in a <code>textview</code>  i ve tried using <code>html.fromhtml( &lt;a href= # &gt;&lt;font color= #f00 &gt;text&lt;/font&gt;&lt;/a&gt; )</code> but it doesn t work and i really need a html solution without using a webview.    thanks!,android
noconflict is not resolving error  i am using group of libraries for jquery. i have created a single php file named(script.php) and included all jqueries libraries in this file. when ever or where ever i require jquery i simply include this script.php file. though everything is going well but one my library is conflicing with other. if i use $.noconflict() before <code>$(document).ready(function() {</code> or just after <code>$(document).ready(function() {</code> few other libraries start conflicting. my particular file that is giving error is  <code>&lt;script type= text/javascript  src= js/toggle.js &gt;&lt;/script&gt;</code> it has following code. is their anyway i can modify code or resolve problem.   <pre><code> $(document).ready(function() {  $( .toggle_block ).toggleelements({     fxanimation: slide       fxspeed: fast       classname: toggler  });   }); </code></pre>,jquery
c# basic comprehension questions  i am ashamed that this is a most basic task to accomplish in c# and i can t seem to figure it out. yeah  i can compile it and make it run  but i want to dissect it and be understand it  word for word.   <pre><code>using system;  *// include standard system classes * namespace datatypeapplication  *// create new classes within datatypeapp... * {    class program  *// name this class  program  *    {       static void main(string[] args)  *//declares the main function of this class *       {           console.writeline( size of int: {0}   sizeof(int));  *//print string using sizeof(int)*           console.readline();  *//irrelevant*       }    } } </code></pre>   i am confused as to why this will run. program has been created but not called. and also  this outputs 4 for the int  but where the heck does the 4 come from     i d appreciate any help understanding this  although  maybe c# just isn t for me. -_-,c#
trying to have an image fade in on load  i m trying to have an image fade in on load  but its not working.    html   <pre><code>&lt;div class= carl-dair &gt;         &lt;a href= pages/about.html &gt;&lt;img src= images/carl-dair.png &gt;&lt;/a&gt; &lt;/div&gt; </code></pre>   jq   <pre><code>$(document).ready(function() {  $( #carl-dair ).load fadein( slow ); }); </code></pre>   any help would be appreciated since i m a complete beginner at js. thanks!,jquery
.net web service object need to dispose  i have developed .net web service application  in this whether i need to dispose all objects before leaving the method or it will automatically handle by garbage collection.,.net
java.lang.classnotfoundexception  i tried to broadcast an object using object serialization and udp connection. i am       using netbeans ide and i use a java desktop application for both sending and receivinends.object is broadcasted when a button is clicked. and i get the following exception...   <pre><code>oct 29  2011 1:50:04 pm receive1.receive1view jbutton1actionperformed severe: null java.lang.classnotfoundexception: send.objecttransmit at java.net.urlclassloader$1.run(urlclassloader.java:202) at java.security.accesscontroller.doprivileged(native method) at java.net.urlclassloader.findclass(urlclassloader.java:190) at java.lang.classloader.loadclass(classloader.java:307) at sun.misc.launcher$appclassloader.loadclass(launcher.java:301) at java.lang.classloader.loadclass(classloader.java:248) at java.lang.class.forname0(native method) at java.lang.class.forname(class.java:247) at java.io.objectinputstream.resolveclass(objectinputstream.java:604) at java.io.objectinputstream.readnonproxydesc(objectinputstream.java:1575) at java.io.objectinputstream.readclassdesc(objectinputstream.java:1496) at java.io.objectinputstream.readordinaryobject(objectinputstream.java:1732) at java.io.objectinputstream.readobject0(objectinputstream.java:1329) at java.io.objectinputstream.readobject(objectinputstream.java:351) at receive1.receive1view.jbutton1actionperformed(receive1view.java:245) at receive1.receive1view.access$800(receive1view.java:29) at receive1.receive1view$4.actionperformed(receive1view.java:133) at javax.swing.abstractbutton.fireactionperformed(abstractbutton.java:1995) at javax.swing.abstractbutton$handler.actionperformed(abstractbutton.java:2318) at javax.swing.defaultbuttonmodel.fireactionperformed(defaultbuttonmodel.java:387) at javax.swing.defaultbuttonmodel.setpressed(defaultbuttonmodel.java:242) at javax.swing.plaf.basic.basicbuttonlistener.mousereleased(basicbuttonlistener.java:236) at java.awt.component.processmouseevent(component.java:6267) at javax.swing.jcomponent.processmouseevent(jcomponent.java:3267) at java.awt.component.processevent(component.java:6032) at java.awt.container.processevent(container.java:2041) at java.awt.component.dispatcheventimpl(component.java:4630) at java.awt.container.dispatcheventimpl(container.java:2099) at java.awt.component.dispatchevent(component.java:4460) at java.awt.lightweightdispatcher.retargetmouseevent(container.java:4577) at java.awt.lightweightdispatcher.processmouseevent(container.java:4238) at java.awt.lightweightdispatcher.dispatchevent(container.java:4168) at java.awt.container.dispatcheventimpl(container.java:2085) at java.awt.window.dispatcheventimpl(window.java:2478) at java.awt.component.dispatchevent(component.java:4460) at java.awt.eventqueue.dispatchevent(eventqueue.java:599) at java.awt.eventdispatchthread.pumponeeventforfilters(eventdispatchthread.java:269) at java.awt.eventdispatchthread.pumpeventsforfilter(eventdispatchthread.java:184) at java.awt.eventdispatchthread.pumpeventsforhierarchy(eventdispatchthread.java:174) at java.awt.eventdispatchthread.pumpevents(eventdispatchthread.java:169) at java.awt.eventdispatchthread.pumpevents(eventdispatchthread.java:161) at java.awt.eventdispatchthread.run(eventdispatchthread.java:122) </code></pre>   the code works well when i try to broadcast from class using java class library of netbeans ide.    please help.,java
named routes not resolving in controller  i ve set up a resource in <code>routes.rb</code>:   <pre><code>map.resource :papers </code></pre>   which is reflected in the output of <code>rake routes</code>:   <pre><code> new_papers get    /papers/new(.:format)                     {:controller=&gt; papers   :action=&gt; new } edit_papers get    /papers/edit(.:format)                    {:controller=&gt; papers   :action=&gt; edit }      papers get    /papers(.:format)                         {:controller=&gt; papers   :action=&gt; show }             put    /papers(.:format)                         {:controller=&gt; papers   :action=&gt; update }             delete /papers(.:format)                         {:controller=&gt; papers   :action=&gt; destroy }             post   /papers(.:format)                         {:controller=&gt; papers   :action=&gt; create } </code></pre>   the problem arises when i attempt to redirect to a named route within a controller action. this is an excerpt from the <code>create</code> action for the paper resource. it should redirect the user to the <code>show</code> action of the <code>paper</code> controller on a successful save.   <pre><code>if @paper.save   redirect_to @paper else   render :action =&gt;  new  end </code></pre>   the exception that arises is: <code>undefined method  paper_url </code>  suggesting that the controller cannot see the named route. these helper methods will work in views  however.    as far as i can tell  this is the same way a rails scaffold sets up a resource  so i can t find what s wrong. what am i missing here,ruby-on-rails
algorithm to make nested data structure from a table in java  in my database i have a table which is show in below. now i want to make a nested data structure to draw on a view by an algorithm to <em>transfer data</em> from table to this   <pre><code>tables -&gt; seats -&gt; rounds -&gt; dish_names  note that -&gt; stands for  contain  </code></pre>   could anyone have a clean way to do this in java. thanks!    <a href= https://i.stack.imgur.com/4dc6c.png  rel= nofollow noreferrer ><img src= https://i.stack.imgur.com/4dc6c.png  alt= enter image description here ></a>,java
horizontalaccuracy and desiredaccuracy in location iphone  after <code>didupdatetolocation</code> my new location (cllocation) is  <blockquote>  newlocation = [37.785834  -122.406417]  </blockquote>  then i am printing the <code>horizontalaccuracy</code> of newlocation  <code>desiredaccuracy</code> of locationmanager (cllocationmanager) and they are  <blockquote>  horizontalaccuracy is 5.000000   desiredaccuracy is 10.000000  </blockquote>  my question is where these number come from....are they changing if you move to another new location.   moreover  right after i create and initialize cllocationmanager  its desiredaccuracy is -1.again  is -1 a default value for cllocationmanager     please advice me about these issues.   thanks,iphone
how to delete a row from a 2d array in c#  <blockquote>    <strong>possible duplicate:</strong><br>   <a href= https://stackoverflow.com/questions/5376279/delete-row-of-2d-string-array-in-c-sharp >delete row of 2d string array in c#</a>    </blockquote>     i have a 2d string array  i want to delete a specified row from the array.,c#
arc and custom deallocs  out of curiosity/excitement i have been reading whatever information i can find about arc but i have one question i can t seem to find the answer to. not sure if people can answer this due to ndas or whatever  but i ll ask anyway. (there s plenty of information out there.......)    one thing arc advertises is that you won t need to write dealloc methods anymore. cool. but is this really true     if i have a nsnetservice or something  normally in my dealloc i would write   <pre><code>- (void)dealloc {     [netservice_ setdelegate:nil];     [netservice_ stop];     [netservice_ release];      [super dealloc]; } </code></pre>   does arc take care of that now  or is not smart enough to know about stuff like that  if it isn t smart enough to know about that stuff (meaning i would still have to write custom deallocs in certain cases) would i have to release all ivars  or just ones that wouldn t be simple releases    <pre><code>- (void)dealloc {     [netservice_ setdelegate:nil]; // if these 3 lines are necessary...     [netservice_ stop];     [netservice_ release];      [mystring_ release]; // would this one still be  or would arc know to automagically add this     [super dealloc]; // seems this is forbidden in arc } </code></pre>   i guess my question really boils down to this: arc says you won t have to write deallocs anymore in most cases; so when are the cases you do have to,objective-c
how do you maintain a library of useful sql in a team environment   at my work everyone has sql snippets that they use to answer questions. some are specific to a customer  while some are generic for a given database. i want to consolidate those queries into a library/repository that can be accessed by anyone on the team. the requirements would be:   <ol> <li>accessible</li> <li>searchable</li> <li>tagable (multiple tags allowed per sql)</li> <li>exportable (create a document containing all queries with certain tags)</li> </ol>   i m interested in what has been found to work in other team environments.,sql
undefined reference when using pointer to undefined member function  why does this cause an undefined reference    <pre><code>struct a { void f(); };  int main() {     auto f = &amp;a::f; } </code></pre>   does the function have to be defined before i can get a pointer to it  why does it cause a linker error     update: i just found out that compiling with <a href= http://coliru.stacked-crooked.com/a/0f5d1c01a2fc1daa  rel= nofollow >no optimizations</a> gives the undefined reference.,c++
many-to-many association with one model and api  i m trying to create a relationship where a user can track multiple tvshows  and tvshow can have multiple users tracking them.    the twist is tvshow is not a real model in the database  an api call is being made to themoviedb whenever a tvshow is searched or a page is requested.    i ve seen rails suggests self-joins when using only one model but i can t seem to make it work in this situation.,ruby-on-rails
php is printing an extra 1 in the webpage  question says it all. i am learning <code>php</code> from the book  php for absolute beginners  2nd edition  and in the second chapter  i have to build a portfolio site.    my code is split 5 ways. i have a main <code>index.php</code> file and two other folders which contains <code>navigation.php</code>  <code>projects.php</code>  <code>skills.php</code> and <code>page.php</code>.    code for index.php:   <pre><code>&lt; php      error_reporting( e_all );     ini_set(  display_errors   1 );      $pagedata = new stdclass();     $pagedata-&gt;title =  thomas blom hansen: portfolio site ;     $pagedata-&gt;content = include_once  views/navigation.php ;     $pagedata-&gt;css =  &lt;link href= css/layout.css  rel= stylesheet  /&gt; ;     $navigationisclicked = isset($_get[ page ]);      if ($navigationisclicked ) {         $filetoload = $_get[ page ];         $pagedata-&gt;content .=include_once  views/$filetoload.php ;      } else {         $filetoload =  skills ;     }      $pagedata-&gt;content .=include_once  views/$filetoload.php ;     $page = include_once  templates/page.php ;      echo $page; </code></pre>   i use <code>xampp 5.6.3</code> which runs <code>php 5.6.3</code>. before i added the if  it was working fine. i tried all possibilities  but always  a 1 was printed just after the <code>&lt;body&gt;</code> tag ends. i am just a beginner.    thanks in advance.,php
testing python to mysql error  i have created a little script that allows me to save data to mysqldb. at first it was working fine when i was using:   <pre><code>cursor.execute( insert into people (name  text) values ( dan    test2 ) ) </code></pre>   the above would save  dan  into the title and  test2  into the text. i wanted to test to see if i was able to define something and fill it in this way. for example if i was to scrape a site and say (<code>dan = soup.title.string</code>) or something like that it would be able to populate this data into the database. i have tried to have a look around but cannot seem to find anything.   <pre><code>import mysqldb import sys  try:     db = mysqldb.connect(         host =  localhost           user =  root           passwd =             db =  python           ) except:     print  db not found   dan =  dandandan  test2 =  testing101   cursor = db.cursor() cursor.execute( insert into people (name  text) values (dan  test2) ) cursor.execute( select * from people ) result = cursor.fetchall() db.commit() db.close() </code></pre>   the error i am receiving is:   <pre><code>c:\users\********\desktop&gt;python mysqltest.py traceback (most recent call last):   file  mysqltest.py   line 18  in &lt;module&gt;     cursor.execute( insert into people (name) values (dan) )   file  c:\python27\lib\site-packages\mysqldb\cursors.py   line 174  in execute     self.errorhandler(self  exc  value)   file  c:\python27\lib\site-packages\mysqldb\connections.py   line 36  in defau lterrorhandler     raise errorclass  errorvalue _mysql_exceptions.operationalerror: (1054   champ  dan  inconnu dans field list  ) </code></pre>,python
ios: which one differentiates soap or rest  i know about soap and restful service usage on ios development. soap can only use xml messaging but rest can use either. using nsurlconnection initwithurlrequest asynchronous call i can achieve working on both services  both can also use post  get and put. but  i would really to know how can we really identify whether my ios code consuming soap or rest service  i got this doubt because even rest can also use xml messaging. which is the one (code) really differentiates that i m using soap or rest web service calls on my ios program. please someone clarify my doubt.    thank you.,ios
how to run the iphone app in xcode4 with breakpoints   iam doing one applciation.in that i put the some breakpoints.but they are not fired directly program will be executed.iam using xcode4 with ios 4.3.and my device version is ios5.so please tell me how to solve this one.this problem will be faced in device only.in simulator it will be working fine.,iphone
reading a line into a char array in c  i m trying to read a file in c which has a list of ip addresses in the following form.   <pre><code>1 121.20.35.8 5634 2 179.105.43.24 2345 3 122.45.36.102 5096 4 28.105.63.41 8081 5 128.20.6.250 1864 </code></pre>   i m trying to write the ip address into the relevant index. though the relevant index might not be in order. as in  a file of this type is quite possible.   <pre><code> 3 122.45.36.102 5096  1 121.20.35.8 5634  4 28.105.63.41 8081  2 179.105.43.24 2345  5 128.20.6.250 1864 </code></pre>   i ve allocated an array to hold the addresses   <pre><code>    char** servers = malloc(sizeof(char*)*10);     for (int i = 0; i &lt; 10; ++i)     {         servers[i] = malloc(sizeof(char)*(max_ip + 1));     } </code></pre>   and reading the file using this code. max_ip here is the strlen of 255.255.255.255    <pre><code>   static const char filename[] =  file.txt ;    file *file = fopen ( filename   r  );    char line [max_ip + 10];    while ( fgets ( line  sizeof line  file ) != null ) /* read a line */     {        //split the line into index and ip address and store the ip   address in the relevant index     }       fclose ( file ); </code></pre>   so now i want to read the file in a way split the line into index and ip address and store the ip   address in the relevant index. need a little help as to the most efficient way to go about it.,c
best practice for hacking on a 3rd-party python module  i often find myself wanting to use a 3rd party python module in my own project  but i know that i will also need to make changes to the 3rd party module that i want to push upstream. what is the best practice of file layout/installation to achieve this     most python modules are laid out with root dir containing a  setup.py  to compile/install the module. the problem is  every time i make changes to the module source i need to re-run the full install step in order to use those changes in my project. for large modules  like scipy this can take some time.    alternatively  i can hack on the installed version of the python module  but then i have to manually move those changes back to the source version of the module in order to generate patches etc.    i know about virtualenv and pythonpath but they are ways of installing a module to a different location.    so far  i have manually created symlinks  but that is messy.,python
how do i remove all the punctuation from the file that i am reading from   this is my main method in a file called main.cpp:   <pre><code>#include &lt;iostream&gt; #include  readwords.h  #include  writer.h  #include &lt;cctype&gt; #include &lt;string&gt;  using namespace std;  int main() {      int count;     int length;     string word;      cout &lt;&lt;  please enter a filename:   &lt;&lt; flush;     char filename[30];     cin &gt;&gt; filename; </code></pre>   this is where i am trying to delete all the punctuation in the file. currently i am able to read the file and print all the values. i am struggling to access the file and delete the punctuation. i know that i am to use ispunct. i have tried many different implementations but cannot get it to work. how do i delete all the punctuation in the file    <pre><code>    readwords reader(filename);     while (reader.isnextword()){         count = count + 1;         reader.getnextword();       }      cout &lt;&lt;  there are:   &lt;&lt; count &lt;&lt;   words in this text file  &lt;&lt; endl;         return 0; } </code></pre>   this is another file called readwords where i have all my method declarations: i don t think this is relevant/needed   <pre><code>#include  readwords.h  #include &lt;cstring&gt; #include &lt;iostream&gt; using namespace std;  void readwords::close(){  } readwords::readwords(const char *filename) {     //storing user input to use as the filename          //string filename;          wordfile.open(filename);          if (!wordfile) {             cout &lt;&lt;  could not open   &lt;&lt; filename &lt;&lt; endl;             exit(1);         }  }  string readwords::getnextword() {      string n;     if(isnextword()){         wordfile &gt;&gt; n;         return n;      }  }  bool readwords::isnextword() {          if (wordfile.eof()) {             return false;         }         return true; } </code></pre>,c++
